,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.024987233446494,70.0,100.0,4.0,10.0
1,1,1_0,COMPLETED,Sobol,0.216710961982263,25.0,1000000.0,2.0,50.0
2,2,2_0,COMPLETED,Sobol,0.186082343759377,10.0,0.0001,5.0,30.0
3,3,3_0,COMPLETED,Sobol,0.151463846721103,10.0,10000000000.0,1.0,35.0
4,4,4_0,COMPLETED,Sobol,0.167672215251787,55.0,0.0001,3.0,45.0
5,5,5_0,COMPLETED,Sobol,0.209222199944333,5.0,10000.0,4.0,25.0
6,6,6_0,COMPLETED,Sobol,0.35156458605709,15.0,0.01,1.0,60.0
7,7,7_0,COMPLETED,Sobol,0.188599912581993,100.0,100.0,6.0,5.0
8,8,8_0,COMPLETED,Sobol,0.148606321677457,100.0,100.0,1.0,20.0
9,9,9_0,COMPLETED,Sobol,0.227822096165433,10.0,10000000000.0,6.0,40.0
10,10,10_0,COMPLETED,Sobol,0.115093271921733,5.0,0.0001,3.0,5.0
11,11,11_0,COMPLETED,Sobol,0.04392782707196,55.0,1000000.0,4.0,60.0
12,12,12_0,COMPLETED,LogExpectedImprovement,0.012054555353945,70.0,1000000.0,4.0,15.0
