,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.49604834151043,5.0,0.0001,5.0,60.0
1,1,1_0,COMPLETED,Sobol,0.17556704865759,100.0,100.0,3.0,10.0
2,2,2_0,COMPLETED,Sobol,0.122999655981657,55.0,0.01,5.0,35.0
3,3,3_0,COMPLETED,Sobol,0.092310119659506,15.0,100000000.0,1.0,30.0
4,4,4_0,COMPLETED,Sobol,0.108942509746607,25.0,100.0,2.0,25.0
5,5,5_0,COMPLETED,Sobol,0.220605964503627,10.0,10000000000.0,4.0,40.0
6,6,6_0,COMPLETED,Sobol,0.032587189809961,70.0,0.0001,2.0,15.0
7,7,7_0,COMPLETED,Sobol,0.21158215104843,10.0,10000.0,6.0,50.0
8,8,8_0,COMPLETED,Sobol,0.16534158619595,10.0,0.01,2.0,45.0
9,9,9_0,COMPLETED,Sobol,0.016584914929595,70.0,1000000.0,6.0,20.0
10,10,10_0,COMPLETED,Sobol,0.250782167222907,40.0,0.0001,3.0,55.0
11,11,11_0,COMPLETED,Sobol,0.049936240179451,25.0,1000000.0,4.0,15.0
12,12,12_0,COMPLETED,LogExpectedImprovement,0.092873813749828,100.0,0.0001,1.0,30.0
13,13,13_0,COMPLETED,LogExpectedImprovement,0.17390730530249,100.0,100.0,4.0,15.0
14,14,14_0,COMPLETED,LogExpectedImprovement,0.032951879905566,70.0,10000.0,2.0,25.0
15,15,15_0,COMPLETED,LogExpectedImprovement,0.031315692050005,70.0,10000.0,1.0,25.0
16,16,16_0,COMPLETED,LogExpectedImprovement,0.067726722756688,70.0,10000.0,1.0,40.0
17,17,17_0,COMPLETED,LogExpectedImprovement,0.242903398536597,70.0,1000000.0,1.0,5.0
18,18,18_0,COMPLETED,LogExpectedImprovement,0.07705918038462,55.0,1000000.0,1.0,25.0
19,19,19_0,COMPLETED,LogExpectedImprovement,0.06386431838301,40.0,1000000.0,6.0,25.0
20,20,20_0,COMPLETED,LogExpectedImprovement,0.047102528224237,15.0,0.0001,2.0,15.0
21,21,21_0,COMPLETED,LogExpectedImprovement,0.34591448927387,70.0,1000000.0,6.0,10.0
22,22,22_0,COMPLETED,LogExpectedImprovement,0.033830212883492,70.0,0.0001,1.0,20.0
23,23,23_0,COMPLETED,LogExpectedImprovement,0.072431695943766,25.0,1000000.0,6.0,20.0
24,24,24_0,COMPLETED,LogExpectedImprovement,0.073921595789824,40.0,0.01,1.0,15.0
25,25,25_0,COMPLETED,LogExpectedImprovement,0.15359807043382,100.0,100.0,6.0,25.0
26,26,26_0,COMPLETED,LogExpectedImprovement,0.148606321677457,100.0,100.0,1.0,20.0
27,27,27_0,COMPLETED,LogExpectedImprovement,0.156357113771817,100.0,100.0,1.0,15.0
28,28,27_0,COMPLETED,LogExpectedImprovement,0.167395933098567,100.0,100.0,1.0,10.0
29,29,27_0,COMPLETED,LogExpectedImprovement,0.298057463682247,100.0,0.0001,1.0,10.0
30,30,27_0,COMPLETED,LogExpectedImprovement,0.18208617668024,100.0,100.0,1.0,5.0
31,31,27_0,COMPLETED,LogExpectedImprovement,0.17188606265381,100.0,100.0,1.0,25.0
32,32,27_0,COMPLETED,LogExpectedImprovement,0.26483396301725,100.0,0.0001,1.0,5.0
33,33,27_0,COMPLETED,LogExpectedImprovement,0.161609729463573,100.0,100.0,2.0,15.0
34,34,27_0,COMPLETED,LogExpectedImprovement,0.17198368424742,100.0,100.0,2.0,10.0
35,35,27_0,COMPLETED,LogExpectedImprovement,0.306987738815686,100.0,0.0001,2.0,10.0
36,36,27_0,COMPLETED,LogExpectedImprovement,0.184423514107427,100.0,100.0,2.0,5.0
37,37,27_0,COMPLETED,LogExpectedImprovement,0.274315974214463,100.0,0.0001,2.0,5.0
38,38,38_0,COMPLETED,LogExpectedImprovement,0.156985537114097,100.0,100.0,3.0,20.0
39,39,25_0,COMPLETED,LogExpectedImprovement,0.08450637232947,100.0,0.0001,6.0,25.0
40,40,40_0,COMPLETED,LogExpectedImprovement,0.04479281138504,25.0,0.0001,1.0,20.0
41,41,27_0,COMPLETED,LogExpectedImprovement,0.167219770165573,100.0,100.0,1.0,30.0
42,42,27_0,COMPLETED,LogExpectedImprovement,0.038237597411033,70.0,100.0,1.0,15.0
43,43,27_0,COMPLETED,LogExpectedImprovement,0.028479642882791,70.0,0.0001,1.0,15.0
44,44,44_0,COMPLETED,LogExpectedImprovement,0.082398024228586,100.0,0.0001,6.0,20.0
45,45,44_0,COMPLETED,LogExpectedImprovement,0.34772895629659,100.0,0.0001,6.0,15.0
46,46,25_0,COMPLETED,LogExpectedImprovement,0.10057173984706,100.0,0.0001,6.0,30.0
47,47,47_0,COMPLETED,LogExpectedImprovement,0.080226891848731,100.0,0.0001,3.0,20.0
48,48,25_0,COMPLETED,LogExpectedImprovement,0.179294734174617,100.0,100.0,6.0,15.0
49,49,25_0,COMPLETED,LogExpectedImprovement,0.11107075714952,100.0,0.0001,6.0,35.0
50,50,50_0,COMPLETED,LogExpectedImprovement,0.014391191528555,70.0,1000000.0,4.0,20.0
