,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.100764323788157,10.0,0.0001,1.0,5.0
1,1,1_0,COMPLETED,Sobol,0.065086876241184,40.0,100000000.0,5.0,60.0
2,2,2_0,COMPLETED,Sobol,0.048337661909992,70.0,0.01,3.0,20.0
3,3,3_0,COMPLETED,Sobol,0.21382377529834,25.0,1000000.0,5.0,45.0
4,4,4_0,COMPLETED,Sobol,0.131980682497543,15.0,100.0,4.0,35.0
5,5,5_0,COMPLETED,Sobol,0.120418382053083,100.0,0.0001,2.0,40.0
6,6,6_0,COMPLETED,Sobol,0.236917994931193,55.0,0.0001,6.0,50.0
7,7,7_0,COMPLETED,Sobol,0.057826094760909,10.0,10000000000.0,2.0,10.0
8,8,8_0,COMPLETED,Sobol,0.212611438802287,5.0,0.0001,6.0,25.0
9,9,9_0,COMPLETED,Sobol,0.22250496236248,55.0,1000000.0,2.0,40.0
10,10,10_0,COMPLETED,Sobol,0.334050809639486,100.0,0.0001,4.0,15.0
11,11,11_0,COMPLETED,Sobol,0.24211023532776,15.0,100000000.0,1.0,50.0
12,12,12_0,COMPLETED,UpperConfidence,0.043285082503652,55.0,0.01,3.0,20.0
13,13,13_0,COMPLETED,UpperConfidence,0.177122234848907,5.0,0.0001,3.0,20.0
14,14,14_0,COMPLETED,UpperConfidence,0.30217432685809,5.0,0.0001,3.0,40.0
15,15,15_0,COMPLETED,UpperConfidence,0.153360254881433,5.0,0.0001,3.0,15.0
16,16,15_0,COMPLETED,UpperConfidence,0.153360423578337,5.0,10000.0,3.0,15.0
17,17,15_0,COMPLETED,UpperConfidence,0.15334351835711,10.0,1e-06,3.0,15.0
18,18,13_0,COMPLETED,UpperConfidence,0.17712244964372,5.0,10000.0,3.0,20.0
19,19,15_0,COMPLETED,UpperConfidence,0.11973864093507,10.0,0.0001,3.0,15.0
20,20,13_0,COMPLETED,UpperConfidence,0.177098767158263,10.0,1e-06,3.0,20.0
21,21,13_0,COMPLETED,UpperConfidence,0.1323159319545,10.0,0.0001,3.0,20.0
22,22,15_0,COMPLETED,UpperConfidence,0.09312567805661,10.0,0.01,3.0,15.0
23,23,13_0,COMPLETED,UpperConfidence,0.09765480216324,10.0,0.01,3.0,20.0
24,24,15_0,COMPLETED,UpperConfidence,0.082137799463085,10.0,100.0,3.0,15.0
25,25,15_0,COMPLETED,UpperConfidence,0.067420391143871,10.0,10000.0,3.0,15.0
26,26,26_0,COMPLETED,UpperConfidence,0.084912980200857,10.0,100.0,3.0,20.0
27,27,27_0,COMPLETED,UpperConfidence,0.068544644619144,15.0,0.0001,3.0,20.0
28,28,28_0,COMPLETED,UpperConfidence,0.033856466263711,25.0,0.01,3.0,15.0
29,29,29_0,COMPLETED,UpperConfidence,0.06469521438015,40.0,0.01,3.0,15.0
30,30,30_0,COMPLETED,UpperConfidence,0.040702931219625,15.0,0.01,3.0,15.0
31,31,31_0,COMPLETED,UpperConfidence,0.075590402824752,25.0,10000.0,3.0,20.0
32,32,32_0,COMPLETED,UpperConfidence,0.048063495809143,25.0,0.01,3.0,20.0
33,33,33_0,COMPLETED,UpperConfidence,0.092302123473945,25.0,100.0,3.0,15.0
34,34,34_0,COMPLETED,UpperConfidence,0.040700958201025,25.0,0.0001,3.0,15.0
35,35,35_0,COMPLETED,UpperConfidence,0.032970017537306,55.0,100.0,3.0,20.0
36,36,36_0,COMPLETED,UpperConfidence,0.07116813063241,70.0,100.0,3.0,20.0
