,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.362412735492947,10.0,10000000000.0,4.0,55.0
1,1,1_0,COMPLETED,Sobol,0.097180216459499,25.0,100.0,2.0,20.0
2,2,2_0,COMPLETED,Sobol,0.353878049357896,5.0,10000.0,6.0,45.0
3,3,3_0,COMPLETED,Sobol,0.019145784791906,40.0,0.0001,1.0,10.0
4,4,4_0,COMPLETED,Sobol,0.038460141641003,55.0,1000000.0,3.0,15.0
5,5,5_0,COMPLETED,Sobol,0.20922562473274,10.0,0.0001,5.0,35.0
6,6,6_0,COMPLETED,Sobol,0.092310119659506,15.0,100000000.0,1.0,30.0
7,7,7_0,COMPLETED,Sobol,0.216108819479393,70.0,0.01,6.0,50.0
8,8,8_0,COMPLETED,Sobol,0.183930202384187,70.0,100.0,2.0,35.0
9,9,9_0,COMPLETED,Sobol,0.046328567040854,15.0,0.0001,6.0,10.0
10,10,10_0,COMPLETED,Sobol,0.35125222947279,10.0,10000000000.0,3.0,55.0
11,11,11_0,COMPLETED,Sobol,0.074915166315991,55.0,100.0,4.0,30.0
12,12,12_0,COMPLETED,UpperConfidence,0.17556704865759,100.0,100.0,3.0,10.0
13,13,13_0,COMPLETED,UpperConfidence,0.066013347529585,55.0,0.0001,1.0,5.0
14,14,14_0,COMPLETED,UpperConfidence,0.020097238544547,25.0,0.01,5.0,5.0
15,15,15_0,COMPLETED,UpperConfidence,0.027135783638553,40.0,0.0001,6.0,10.0
16,16,16_0,COMPLETED,UpperConfidence,0.02165212841766,25.0,0.0001,1.0,5.0
17,17,17_0,COMPLETED,UpperConfidence,0.046701372730324,10.0,10000000000.0,1.0,5.0
18,18,17_0,COMPLETED,UpperConfidence,0.055571852140235,10.0,10000000000.0,1.0,10.0
19,19,17_0,COMPLETED,UpperConfidence,0.06731187180473,10.0,10000000000.0,1.0,15.0
20,20,17_0,COMPLETED,UpperConfidence,0.047570748915401,10.0,10000000000.0,2.0,5.0
21,21,17_0,COMPLETED,UpperConfidence,0.057826094760909,10.0,10000000000.0,2.0,10.0
22,22,17_0,COMPLETED,UpperConfidence,0.069745168144455,10.0,10000000000.0,2.0,15.0
23,23,23_0,COMPLETED,UpperConfidence,0.048674111288145,10.0,10000000000.0,3.0,5.0
24,24,24_0,COMPLETED,UpperConfidence,0.08258375640435,10.0,10000000000.0,1.0,20.0
25,25,17_0,COMPLETED,UpperConfidence,0.086768374666827,10.0,10000000000.0,2.0,20.0
26,26,17_0,COMPLETED,UpperConfidence,0.10159633102379,10.0,10000000000.0,1.0,25.0
27,27,23_0,COMPLETED,UpperConfidence,0.060353581265985,10.0,10000000000.0,3.0,10.0
28,28,23_0,COMPLETED,UpperConfidence,0.074768484445228,10.0,10000000000.0,3.0,15.0
29,29,17_0,COMPLETED,UpperConfidence,0.10510765025223,10.0,10000000000.0,2.0,25.0
30,30,23_0,COMPLETED,UpperConfidence,0.050369963521768,10.0,10000000000.0,4.0,5.0
31,31,23_0,COMPLETED,UpperConfidence,0.063107329927486,10.0,10000000000.0,4.0,10.0
32,32,23_0,COMPLETED,UpperConfidence,0.08015500307801,10.0,10000000000.0,4.0,15.0
33,33,33_0,COMPLETED,UpperConfidence,0.024427357665736,25.0,0.0001,4.0,5.0
34,34,17_0,COMPLETED,UpperConfidence,0.12298717167541,10.0,10000000000.0,1.0,30.0
35,35,23_0,COMPLETED,UpperConfidence,0.093664244336056,10.0,10000000000.0,3.0,20.0
36,36,17_0,COMPLETED,UpperConfidence,0.131167697842333,10.0,10000000000.0,2.0,30.0
37,37,37_0,COMPLETED,UpperConfidence,0.09940011180679,10.0,10000000000.0,4.0,20.0
38,38,37_0,COMPLETED,UpperConfidence,0.124669887113533,10.0,10000000000.0,4.0,25.0
39,39,23_0,COMPLETED,UpperConfidence,0.115673492187913,10.0,10000000000.0,3.0,25.0
40,40,23_0,COMPLETED,UpperConfidence,0.05098658430472,10.0,10000000000.0,5.0,5.0
41,41,23_0,COMPLETED,UpperConfidence,0.065408063641234,10.0,10000000000.0,5.0,10.0
42,42,23_0,COMPLETED,UpperConfidence,0.082738286272084,10.0,10000000000.0,5.0,15.0
43,43,23_0,COMPLETED,UpperConfidence,0.141900154142867,10.0,10000000000.0,3.0,30.0
44,44,17_0,COMPLETED,UpperConfidence,0.151463846721103,10.0,10000000000.0,1.0,35.0
45,45,23_0,COMPLETED,UpperConfidence,0.10484611529218,10.0,10000000000.0,5.0,20.0
46,46,23_0,COMPLETED,UpperConfidence,0.15198796146529,10.0,10000000000.0,4.0,30.0
47,47,17_0,COMPLETED,UpperConfidence,0.16058106871065,10.0,10000000000.0,2.0,35.0
48,48,23_0,COMPLETED,UpperConfidence,0.129896887311847,10.0,10000000000.0,5.0,25.0
49,49,17_0,COMPLETED,UpperConfidence,0.187184249922173,10.0,10000000000.0,1.0,40.0
50,50,23_0,COMPLETED,UpperConfidence,0.171943464433853,10.0,10000000000.0,3.0,35.0
51,51,17_0,COMPLETED,UpperConfidence,0.196934660137213,10.0,10000000000.0,2.0,40.0
52,52,52_0,COMPLETED,UpperConfidence,0.024447918222108,40.0,10000.0,2.0,5.0
53,53,53_0,COMPLETED,UpperConfidence,0.029246490999477,25.0,1000000.0,3.0,5.0
54,54,54_0,COMPLETED,UpperConfidence,0.357246385220593,40.0,0.0001,1.0,5.0
55,55,55_0,COMPLETED,UpperConfidence,0.017094097079853,25.0,0.01,1.0,5.0
56,56,56_0,COMPLETED,UpperConfidence,0.018108372184537,40.0,1000000.0,2.0,5.0
57,57,57_0,COMPLETED,UpperConfidence,0.044926935045086,25.0,10000.0,3.0,5.0
58,58,58_0,COMPLETED,UpperConfidence,0.019985137590149,40.0,1000000.0,5.0,5.0
59,59,59_0,COMPLETED,UpperConfidence,0.017613128485678,25.0,0.01,2.0,5.0
60,60,60_0,COMPLETED,UpperConfidence,0.30305138424577,40.0,1000000.0,1.0,5.0
61,61,61_0,COMPLETED,UpperConfidence,0.208732497568677,10.0,10000000000.0,3.0,40.0
62,62,61_0,COMPLETED,UpperConfidence,0.249551253118743,10.0,10000000000.0,3.0,45.0
63,63,61_0,COMPLETED,UpperConfidence,0.29719794592188,10.0,10000000000.0,3.0,50.0
64,64,61_0,COMPLETED,UpperConfidence,0.220605964503627,10.0,10000000000.0,4.0,40.0
65,65,61_0,COMPLETED,UpperConfidence,0.183693611021243,10.0,10000000000.0,4.0,35.0
66,66,61_0,COMPLETED,UpperConfidence,0.26335768042396,10.0,10000000000.0,4.0,45.0
