,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.212442004165393,55.0,10000.0,4.0,50.0
1,1,1_0,COMPLETED,Sobol,0.177122234848907,5.0,0.0001,3.0,20.0
2,2,2_0,COMPLETED,Sobol,0.22801781983864,10.0,10000000000.0,5.0,40.0
3,3,3_0,COMPLETED,Sobol,0.038237597411033,70.0,100.0,1.0,15.0
4,4,4_0,COMPLETED,Sobol,0.18543405573695,100.0,100.0,3.0,5.0
5,5,5_0,COMPLETED,Sobol,0.187630015534247,15.0,0.01,5.0,40.0
6,6,6_0,COMPLETED,Sobol,0.068550084014192,10.0,1000000.0,1.0,30.0
7,7,7_0,COMPLETED,Sobol,0.350312681279873,40.0,0.0001,6.0,60.0
8,8,8_0,COMPLETED,Sobol,0.151463846721103,10.0,10000000000.0,1.0,35.0
9,9,9_0,COMPLETED,Sobol,0.090654020755366,10.0,100.0,6.0,10.0
10,10,10_0,COMPLETED,Sobol,0.44344586273083,15.0,10000.0,2.0,60.0
11,11,11_0,COMPLETED,Sobol,0.084575499471158,100.0,0.0001,5.0,25.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.047811704664135,55.0,100.0,1.0,20.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.033591291568805,40.0,10000.0,1.0,15.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.029865781546412,55.0,10000.0,1.0,15.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.013911972665588,70.0,10000.0,1.0,15.0
