,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.177098767158263,10.0,1e-06,3.0,20.0
1,1,1_0,COMPLETED,Sobol,0.26335768042396,10.0,10000000000.0,4.0,45.0
2,2,2_0,COMPLETED,Sobol,0.041712244562995,40.0,100.0,1.0,10.0
3,3,3_0,COMPLETED,Sobol,0.37243628788761,25.0,10000.0,6.0,60.0
4,4,4_0,COMPLETED,Sobol,0.2696172199793,15.0,0.01,4.0,50.0
5,5,5_0,COMPLETED,Sobol,0.021616680933345,55.0,1000000.0,2.0,10.0
6,6,6_0,COMPLETED,Sobol,0.10850760361385,100.0,0.0001,5.0,35.0
7,7,7_0,COMPLETED,Sobol,0.22552104930287,5.0,10000.0,2.0,30.0
8,8,8_0,COMPLETED,Sobol,0.15890000833618,5.0,0.0001,5.0,15.0
9,9,9_0,COMPLETED,Sobol,0.207291436861127,100.0,100.0,1.0,50.0
10,10,10_0,COMPLETED,Sobol,0.114605688775437,55.0,0.0001,5.0,30.0
11,11,11_0,COMPLETED,Sobol,0.16058106871065,10.0,10000000000.0,2.0,35.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.207743772073043,70.0,10000.0,1.0,5.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.020893593185155,40.0,1000000.0,2.0,15.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.038460141641003,55.0,1000000.0,3.0,15.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.015374414862386,40.0,100000000.0,2.0,10.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.047570748915401,10.0,10000000000.0,2.0,5.0
17,17,16_0,COMPLETED,ProbabilityOfImp,0.057826094760909,10.0,10000000000.0,2.0,10.0
18,18,18_0,COMPLETED,ProbabilityOfImp,0.069745168144455,10.0,10000000000.0,2.0,15.0
19,19,16_0,COMPLETED,ProbabilityOfImp,0.046701372730324,10.0,10000000000.0,1.0,5.0
20,20,16_0,COMPLETED,ProbabilityOfImp,0.048674111288145,10.0,10000000000.0,3.0,5.0
21,21,16_0,COMPLETED,ProbabilityOfImp,0.055571852140235,10.0,10000000000.0,1.0,10.0
22,22,16_0,COMPLETED,ProbabilityOfImp,0.060353581265985,10.0,10000000000.0,3.0,10.0
23,23,16_0,COMPLETED,ProbabilityOfImp,0.06731187180473,10.0,10000000000.0,1.0,15.0
24,24,18_0,COMPLETED,ProbabilityOfImp,0.086768374666827,10.0,10000000000.0,2.0,20.0
25,25,18_0,COMPLETED,ProbabilityOfImp,0.10510765025223,10.0,10000000000.0,2.0,25.0
26,26,18_0,COMPLETED,ProbabilityOfImp,0.074768484445228,10.0,10000000000.0,3.0,15.0
27,27,18_0,COMPLETED,ProbabilityOfImp,0.08258375640435,10.0,10000000000.0,1.0,20.0
28,28,18_0,COMPLETED,ProbabilityOfImp,0.093664244336056,10.0,10000000000.0,3.0,20.0
29,29,18_0,COMPLETED,ProbabilityOfImp,0.10159633102379,10.0,10000000000.0,1.0,25.0
30,30,18_0,COMPLETED,ProbabilityOfImp,0.115673492187913,10.0,10000000000.0,3.0,25.0
31,31,16_0,COMPLETED,ProbabilityOfImp,0.050369963521768,10.0,10000000000.0,4.0,5.0
32,32,16_0,COMPLETED,ProbabilityOfImp,0.063107329927486,10.0,10000000000.0,4.0,10.0
33,33,16_0,COMPLETED,ProbabilityOfImp,0.08015500307801,10.0,10000000000.0,4.0,15.0
34,34,18_0,COMPLETED,ProbabilityOfImp,0.131167697842333,10.0,10000000000.0,2.0,30.0
35,35,16_0,COMPLETED,ProbabilityOfImp,0.09940011180679,10.0,10000000000.0,4.0,20.0
36,36,16_0,COMPLETED,ProbabilityOfImp,0.12298717167541,10.0,10000000000.0,1.0,30.0
37,37,37_0,COMPLETED,ProbabilityOfImp,0.014443475750742,40.0,100000000.0,2.0,5.0
