,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.105034700832837,70.0,1000000.0,2.0,60.0
1,1,1_0,COMPLETED,Sobol,0.18510618427632,5.0,0.0001,6.0,20.0
2,2,2_0,COMPLETED,Sobol,0.07973402117542,25.0,100000000.0,1.0,35.0
3,3,3_0,COMPLETED,Sobol,0.043493056612299,55.0,0.01,5.0,10.0
4,4,4_0,COMPLETED,Sobol,0.065408063641234,10.0,10000000000.0,5.0,10.0
5,5,5_0,COMPLETED,Sobol,0.192743874184903,15.0,100.0,3.0,45.0
6,6,6_0,COMPLETED,Sobol,0.103527484272127,10.0,10000.0,4.0,30.0
7,7,7_0,COMPLETED,Sobol,0.150044910499907,100.0,0.0001,1.0,50.0
8,8,8_0,COMPLETED,Sobol,0.185521061847367,100.0,100.0,4.0,40.0
9,9,9_0,COMPLETED,Sobol,0.094020952657231,10.0,0.01,2.0,5.0
10,10,10_0,COMPLETED,Sobol,0.31847290772512,15.0,1000000.0,6.0,50.0
11,11,11_0,COMPLETED,Sobol,0.064126183558092,40.0,0.0001,3.0,30.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.039931396522864,70.0,0.0001,5.0,10.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.286717253003467,100.0,0.0001,5.0,10.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.05172280378566,70.0,0.0001,5.0,15.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.034780918970308,70.0,0.0001,5.0,5.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.02544563438035,70.0,0.01,5.0,5.0
17,17,17_0,COMPLETED,ProbabilityOfImp,0.013722063048718,70.0,100.0,5.0,5.0
