,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.370296991543517,10.0,10000000000.0,6.0,55.0
1,1,1_0,COMPLETED,Sobol,0.311552629383153,100.0,0.0001,3.0,10.0
2,2,2_0,COMPLETED,Sobol,0.1637644801421,40.0,10000.0,5.0,45.0
3,3,3_0,COMPLETED,Sobol,0.037186814508211,15.0,100.0,1.0,20.0
4,4,4_0,COMPLETED,Sobol,0.080698911042855,25.0,1000000.0,2.0,30.0
5,5,5_0,COMPLETED,Sobol,0.122999655981657,55.0,0.01,5.0,35.0
6,6,6_0,COMPLETED,Sobol,0.294002943236083,70.0,1000000.0,1.0,10.0
7,7,7_0,COMPLETED,Sobol,0.442321233647993,5.0,0.0001,4.0,55.0
8,8,8_0,COMPLETED,Sobol,0.28865766118642,5.0,10000.0,1.0,40.0
9,9,9_0,COMPLETED,Sobol,0.118549552125717,70.0,100.0,4.0,25.0
10,10,10_0,COMPLETED,Sobol,0.289069784222953,10.0,10000000000.0,2.0,50.0
11,11,11_0,COMPLETED,Sobol,0.049116227795652,25.0,0.0001,5.0,15.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.040944557560751,15.0,100.0,2.0,20.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.04479281138504,25.0,0.0001,1.0,20.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.034171504124286,15.0,0.01,1.0,15.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.027744961307343,15.0,100.0,1.0,15.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.108493501108923,15.0,10000.0,1.0,15.0
17,17,17_0,COMPLETED,ProbabilityOfImp,0.027743357501958,25.0,0.01,1.0,15.0
18,18,18_0,COMPLETED,ProbabilityOfImp,0.090501665926517,25.0,100.0,1.0,20.0
19,19,19_0,COMPLETED,ProbabilityOfImp,0.021334441357117,15.0,100.0,1.0,10.0
20,20,20_0,COMPLETED,ProbabilityOfImp,0.017094392131105,15.0,100.0,1.0,5.0
21,21,21_0,COMPLETED,ProbabilityOfImp,0.017094097079853,25.0,0.01,1.0,5.0
22,22,22_0,COMPLETED,ProbabilityOfImp,0.017613128485678,25.0,0.01,2.0,5.0
23,23,23_0,COMPLETED,ProbabilityOfImp,0.021652557792597,15.0,0.01,1.0,5.0
24,24,24_0,COMPLETED,ProbabilityOfImp,0.016311663939697,40.0,0.0001,2.0,5.0
25,25,25_0,COMPLETED,ProbabilityOfImp,0.357246385220593,40.0,0.0001,1.0,5.0
26,26,26_0,COMPLETED,ProbabilityOfImp,0.019430814925574,40.0,0.0001,2.0,10.0
27,27,27_0,COMPLETED,ProbabilityOfImp,0.079421844543362,25.0,100.0,2.0,10.0
28,28,28_0,COMPLETED,ProbabilityOfImp,0.022254908878923,25.0,0.0001,2.0,5.0
29,29,29_0,COMPLETED,ProbabilityOfImp,0.065475307935967,40.0,0.01,2.0,5.0
30,30,30_0,COMPLETED,ProbabilityOfImp,0.022907276632807,25.0,0.01,2.0,10.0
31,31,31_0,COMPLETED,ProbabilityOfImp,0.022255290446351,15.0,0.01,2.0,5.0
32,32,32_0,COMPLETED,ProbabilityOfImp,0.038225388974814,40.0,100.0,2.0,5.0
33,33,32_0,COMPLETED,ProbabilityOfImp,0.024447918222108,40.0,10000.0,2.0,5.0
34,34,34_0,COMPLETED,ProbabilityOfImp,0.018890156314161,40.0,1000000.0,2.0,10.0
35,35,32_0,COMPLETED,ProbabilityOfImp,0.018108372184537,40.0,1000000.0,2.0,5.0
36,36,32_0,COMPLETED,ProbabilityOfImp,0.014443475750742,40.0,100000000.0,2.0,5.0
