,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.184423514107427,100.0,100.0,2.0,5.0
1,1,1_0,COMPLETED,Sobol,0.187618580544323,25.0,0.0001,5.0,40.0
2,2,2_0,COMPLETED,Sobol,0.08258375640435,10.0,10000000000.0,1.0,20.0
3,3,3_0,COMPLETED,Sobol,0.018466159647439,55.0,100.0,5.0,60.0
4,4,4_0,COMPLETED,Sobol,0.247713696903557,40.0,100000000.0,6.0,50.0
5,5,5_0,COMPLETED,Sobol,0.232976618696767,5.0,0.0001,3.0,30.0
6,6,6_0,COMPLETED,Sobol,0.183676203552833,15.0,1000000.0,4.0,35.0
7,7,7_0,COMPLETED,Sobol,0.02626469935305,70.0,0.0001,1.0,10.0
8,8,8_0,COMPLETED,Sobol,0.15198796146529,10.0,10000000000.0,4.0,30.0
9,9,9_0,COMPLETED,Sobol,0.276691215930446,15.0,100.0,1.0,55.0
10,10,10_0,COMPLETED,Sobol,0.159758804808207,5.0,10000.0,6.0,15.0
11,11,11_0,COMPLETED,Sobol,0.087293336011757,40.0,0.0001,3.0,35.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.203817901409693,55.0,0.01,4.0,50.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.015125419368102,55.0,10000.0,5.0,60.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.048973095976056,55.0,1000000.0,5.0,60.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.259770166802257,55.0,10000.0,5.0,55.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.015226590664325,55.0,10000.0,6.0,60.0
17,17,17_0,COMPLETED,ProbabilityOfImp,0.01478582835325,55.0,10000.0,4.0,60.0
