,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.113945871245203,5.0,0.0001,2.0,5.0
1,1,1_0,COMPLETED,Sobol,0.263361331492827,70.0,100000000.0,6.0,40.0
2,2,2_0,COMPLETED,Sobol,0.0797261001275,55.0,100.0,1.0,30.0
3,3,3_0,COMPLETED,Sobol,0.304804256258443,25.0,1000000.0,5.0,55.0
4,4,4_0,COMPLETED,Sobol,0.276228999977323,15.0,0.01,5.0,50.0
5,5,5_0,COMPLETED,Sobol,0.040338186390698,40.0,10000.0,3.0,25.0
6,6,6_0,COMPLETED,Sobol,0.142463854468143,100.0,0.0001,4.0,45.0
7,7,7_0,COMPLETED,Sobol,0.057826094760909,10.0,10000000000.0,2.0,10.0
8,8,8_0,COMPLETED,Sobol,0.090287464061282,10.0,100.0,4.0,20.0
9,9,9_0,COMPLETED,Sobol,0.224490691922717,100.0,100.0,2.0,55.0
10,10,10_0,COMPLETED,Sobol,0.038301989131214,40.0,0.0001,6.0,15.0
11,11,11_0,COMPLETED,Sobol,0.178296801537533,15.0,100000000.0,3.0,40.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.034073574543638,40.0,10000.0,3.0,20.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.027751576437023,55.0,10000.0,3.0,20.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.018274272269872,70.0,10000.0,3.0,20.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.156985537114097,100.0,100.0,3.0,20.0
16,16,15_0,COMPLETED,ProbabilityOfImp,0.080226891848731,100.0,0.0001,3.0,20.0
17,17,15_0,COMPLETED,ProbabilityOfImp,0.168002468462363,100.0,100.0,3.0,15.0
18,18,15_0,COMPLETED,ProbabilityOfImp,0.179553188402483,100.0,100.0,3.0,25.0
19,19,15_0,COMPLETED,ProbabilityOfImp,0.315450117347277,100.0,0.0001,3.0,15.0
20,20,15_0,COMPLETED,ProbabilityOfImp,0.084047822467655,100.0,0.0001,3.0,25.0
21,21,15_0,COMPLETED,ProbabilityOfImp,0.17556704865759,100.0,100.0,3.0,10.0
22,22,15_0,COMPLETED,ProbabilityOfImp,0.177750743925637,100.0,100.0,3.0,30.0
23,23,15_0,COMPLETED,ProbabilityOfImp,0.311552629383153,100.0,0.0001,3.0,10.0
24,24,15_0,COMPLETED,ProbabilityOfImp,0.095206196892089,100.0,0.0001,3.0,30.0
25,25,15_0,COMPLETED,ProbabilityOfImp,0.165935661910047,100.0,100.0,4.0,20.0
26,26,15_0,COMPLETED,ProbabilityOfImp,0.17390730530249,100.0,100.0,4.0,15.0
27,27,15_0,COMPLETED,ProbabilityOfImp,0.181751612265797,100.0,100.0,4.0,25.0
28,28,15_0,COMPLETED,ProbabilityOfImp,0.161609729463573,100.0,100.0,2.0,15.0
29,29,15_0,COMPLETED,ProbabilityOfImp,0.334050809639486,100.0,0.0001,4.0,15.0
30,30,15_0,COMPLETED,ProbabilityOfImp,0.178199427515357,100.0,100.0,4.0,10.0
31,31,15_0,COMPLETED,ProbabilityOfImp,0.184737898573293,100.0,100.0,4.0,30.0
32,32,15_0,COMPLETED,ProbabilityOfImp,0.17198368424742,100.0,100.0,2.0,10.0
33,33,15_0,COMPLETED,ProbabilityOfImp,0.306987738815686,100.0,0.0001,2.0,10.0
34,34,15_0,COMPLETED,ProbabilityOfImp,0.097781340791007,100.0,0.0001,4.0,30.0
35,35,15_0,COMPLETED,ProbabilityOfImp,0.18543405573695,100.0,100.0,3.0,5.0
36,36,15_0,COMPLETED,ProbabilityOfImp,0.187086883099823,100.0,100.0,3.0,35.0
37,37,15_0,COMPLETED,ProbabilityOfImp,0.27848836906807,100.0,0.0001,3.0,5.0
38,38,15_0,COMPLETED,ProbabilityOfImp,0.102276281459201,100.0,0.0001,3.0,35.0
39,39,15_0,COMPLETED,ProbabilityOfImp,0.07116813063241,70.0,100.0,3.0,20.0
40,40,15_0,COMPLETED,ProbabilityOfImp,0.047144595473512,70.0,0.0001,3.0,20.0
41,41,15_0,COMPLETED,ProbabilityOfImp,0.048337661909992,70.0,0.01,3.0,20.0
42,42,15_0,COMPLETED,ProbabilityOfImp,0.014530953925494,70.0,1000000.0,3.0,20.0
