,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.053256152981296,70.0,1000000.0,3.0,45.0
1,1,1_0,COMPLETED,Sobol,0.020097238544547,25.0,0.01,5.0,5.0
2,2,2_0,COMPLETED,Sobol,0.3944252615314,10.0,10000000000.0,1.0,60.0
3,3,3_0,COMPLETED,Sobol,0.096866719492901,55.0,0.0001,5.0,25.0
4,4,4_0,COMPLETED,Sobol,0.049867802502817,40.0,100000000.0,6.0,30.0
5,5,5_0,COMPLETED,Sobol,0.312115861138733,10.0,0.0001,2.0,55.0
6,6,6_0,COMPLETED,Sobol,0.100565747558093,15.0,10000.0,4.0,10.0
7,7,7_0,COMPLETED,Sobol,0.167219770165573,100.0,100.0,1.0,30.0
8,8,8_0,COMPLETED,Sobol,0.310310523305256,10.0,10000000000.0,4.0,50.0
9,9,9_0,COMPLETED,Sobol,0.07701914847761,15.0,0.0001,2.0,25.0
10,10,10_0,COMPLETED,Sobol,0.131033784400907,10.0,1000000.0,6.0,35.0
11,11,11_0,COMPLETED,Sobol,0.061742643197161,40.0,0.01,2.0,15.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.019193446413592,40.0,0.0001,6.0,5.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.024907846070236,25.0,0.0001,6.0,5.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.076820334653917,25.0,100.0,4.0,5.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.018619950350998,40.0,0.0001,5.0,5.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.063298889505282,55.0,0.0001,5.0,5.0
17,17,17_0,COMPLETED,ProbabilityOfImp,0.029364827596273,25.0,0.01,5.0,10.0
18,18,18_0,COMPLETED,ProbabilityOfImp,0.068720417464333,40.0,0.01,5.0,5.0
19,19,19_0,COMPLETED,ProbabilityOfImp,0.018303020778793,25.0,0.01,3.0,5.0
20,20,20_0,COMPLETED,ProbabilityOfImp,0.017094097079853,25.0,0.01,1.0,5.0
21,21,21_0,COMPLETED,ProbabilityOfImp,0.021652557792597,15.0,0.01,1.0,5.0
22,22,22_0,COMPLETED,ProbabilityOfImp,0.019145784791906,40.0,0.0001,1.0,10.0
23,23,23_0,COMPLETED,ProbabilityOfImp,0.357246385220593,40.0,0.0001,1.0,5.0
24,24,24_0,COMPLETED,ProbabilityOfImp,0.025014935916302,15.0,0.01,5.0,5.0
25,25,25_0,COMPLETED,ProbabilityOfImp,0.025014495681907,25.0,0.0001,5.0,5.0
26,26,26_0,COMPLETED,ProbabilityOfImp,0.019430814925574,40.0,0.0001,2.0,10.0
27,27,27_0,COMPLETED,ProbabilityOfImp,0.017613128485678,25.0,0.01,2.0,5.0
28,28,28_0,COMPLETED,ProbabilityOfImp,0.024799703913813,25.0,0.01,3.0,10.0
29,29,29_0,COMPLETED,ProbabilityOfImp,0.028488788559436,25.0,0.0001,2.0,10.0
30,30,30_0,COMPLETED,ProbabilityOfImp,0.067825228116295,40.0,0.01,4.0,10.0
31,31,31_0,COMPLETED,ProbabilityOfImp,0.032629895621795,15.0,0.01,4.0,10.0
32,32,32_0,COMPLETED,ProbabilityOfImp,0.021333649601163,25.0,0.01,1.0,10.0
33,33,33_0,COMPLETED,ProbabilityOfImp,0.023046311801665,15.0,0.01,3.0,5.0
34,34,34_0,COMPLETED,ProbabilityOfImp,0.026730663568284,15.0,0.01,1.0,10.0
35,35,35_0,COMPLETED,ProbabilityOfImp,0.028440748402087,40.0,0.0001,1.0,15.0
36,36,36_0,COMPLETED,ProbabilityOfImp,0.022829029105716,40.0,0.0001,4.0,10.0
37,37,37_0,COMPLETED,ProbabilityOfImp,0.034169281653139,25.0,0.0001,1.0,15.0
38,38,38_0,COMPLETED,ProbabilityOfImp,0.032628793924503,25.0,0.0001,4.0,10.0
39,39,39_0,COMPLETED,ProbabilityOfImp,0.019546515641014,25.0,0.01,4.0,5.0
40,40,40_0,COMPLETED,ProbabilityOfImp,0.019975098824914,25.0,0.01,6.0,5.0
41,41,41_0,COMPLETED,ProbabilityOfImp,0.034171504124286,15.0,0.01,1.0,15.0
42,42,42_0,COMPLETED,ProbabilityOfImp,0.040702931219625,15.0,0.01,3.0,15.0
43,43,43_0,COMPLETED,ProbabilityOfImp,0.13430538743388,15.0,100000000.0,6.0,30.0
44,44,44_0,COMPLETED,ProbabilityOfImp,0.025846255759229,70.0,1000000.0,6.0,30.0
45,45,45_0,COMPLETED,ProbabilityOfImp,0.15502970546026,55.0,1000000.0,6.0,30.0
46,46,46_0,COMPLETED,ProbabilityOfImp,0.10057173984706,100.0,0.0001,6.0,30.0
47,47,46_0,COMPLETED,ProbabilityOfImp,0.08450637232947,100.0,0.0001,6.0,25.0
48,48,46_0,COMPLETED,ProbabilityOfImp,0.11107075714952,100.0,0.0001,6.0,35.0
49,49,46_0,COMPLETED,ProbabilityOfImp,0.15359807043382,100.0,100.0,6.0,25.0
50,50,46_0,COMPLETED,ProbabilityOfImp,0.082398024228586,100.0,0.0001,6.0,20.0
51,51,46_0,COMPLETED,ProbabilityOfImp,0.131566078131547,100.0,0.0001,6.0,40.0
52,52,46_0,COMPLETED,ProbabilityOfImp,0.197066739635553,100.0,100.0,6.0,40.0
53,53,46_0,COMPLETED,ProbabilityOfImp,0.084575499471158,100.0,0.0001,5.0,25.0
54,54,46_0,COMPLETED,ProbabilityOfImp,0.10850760361385,100.0,0.0001,5.0,35.0
55,55,46_0,COMPLETED,ProbabilityOfImp,0.144989286924947,100.0,100.0,5.0,25.0
56,56,46_0,COMPLETED,ProbabilityOfImp,0.081199337910553,100.0,0.0001,5.0,20.0
57,57,46_0,COMPLETED,ProbabilityOfImp,0.127640677491827,100.0,0.0001,5.0,40.0
58,58,46_0,COMPLETED,ProbabilityOfImp,0.195852860065283,100.0,100.0,5.0,40.0
59,59,46_0,COMPLETED,ProbabilityOfImp,0.34772895629659,100.0,0.0001,6.0,15.0
60,60,46_0,COMPLETED,ProbabilityOfImp,0.147728496820737,100.0,0.0001,6.0,45.0
61,61,46_0,COMPLETED,ProbabilityOfImp,0.179294734174617,100.0,100.0,6.0,15.0
62,62,46_0,COMPLETED,ProbabilityOfImp,0.19729782410677,100.0,100.0,6.0,45.0
63,63,18_0,COMPLETED,ProbabilityOfImp,0.040830721185048,40.0,100.0,5.0,5.0
64,64,46_0,COMPLETED,ProbabilityOfImp,0.10449417067332,70.0,0.0001,6.0,30.0
65,65,65_0,COMPLETED,ProbabilityOfImp,0.021056145684437,40.0,0.0001,3.0,10.0
66,66,46_0,COMPLETED,ProbabilityOfImp,0.067774988700538,70.0,0.01,6.0,30.0
67,67,46_0,COMPLETED,ProbabilityOfImp,0.17204586319716,70.0,100.0,6.0,30.0
68,68,65_0,COMPLETED,ProbabilityOfImp,0.065219253512248,40.0,0.01,3.0,10.0
69,69,69_0,COMPLETED,ProbabilityOfImp,0.069788248042532,40.0,0.01,1.0,10.0
70,70,70_0,COMPLETED,ProbabilityOfImp,0.041712244562995,40.0,100.0,1.0,10.0
71,71,46_0,COMPLETED,ProbabilityOfImp,0.047949297692121,70.0,10000.0,6.0,30.0
72,72,46_0,COMPLETED,ProbabilityOfImp,0.084351197186973,70.0,0.0001,6.0,25.0
73,73,46_0,COMPLETED,ProbabilityOfImp,0.10370549949093,70.0,0.0001,6.0,35.0
74,74,46_0,COMPLETED,ProbabilityOfImp,0.046217372721473,70.0,0.01,6.0,25.0
75,75,46_0,COMPLETED,ProbabilityOfImp,0.096633848425321,70.0,0.01,6.0,35.0
76,76,46_0,COMPLETED,ProbabilityOfImp,0.108532507906797,70.0,100.0,6.0,25.0
77,77,46_0,COMPLETED,ProbabilityOfImp,0.20920575081039,70.0,100.0,6.0,35.0
78,78,46_0,COMPLETED,ProbabilityOfImp,0.040123924144593,70.0,10000.0,6.0,25.0
79,79,46_0,COMPLETED,ProbabilityOfImp,0.022390101868487,70.0,1000000.0,6.0,25.0
80,80,46_0,COMPLETED,ProbabilityOfImp,0.344626256965453,100.0,0.0001,5.0,15.0
81,81,46_0,COMPLETED,ProbabilityOfImp,0.146514168004393,100.0,0.0001,5.0,45.0
82,82,46_0,COMPLETED,ProbabilityOfImp,0.1767039647596,100.0,100.0,5.0,15.0
83,83,46_0,COMPLETED,ProbabilityOfImp,0.181807720298293,100.0,100.0,5.0,45.0
84,84,46_0,COMPLETED,ProbabilityOfImp,0.304710116429507,100.0,0.0001,6.0,10.0
85,85,46_0,COMPLETED,ProbabilityOfImp,0.17402369535077,100.0,0.0001,6.0,50.0
86,86,46_0,COMPLETED,ProbabilityOfImp,0.182522439140573,100.0,100.0,6.0,10.0
87,87,46_0,COMPLETED,ProbabilityOfImp,0.1997441542777,100.0,100.0,6.0,50.0
88,88,70_0,COMPLETED,ProbabilityOfImp,0.027323872747172,40.0,10000.0,1.0,10.0
