,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.308846749426273,5.0,0.0001,4.0,40.0
1,1,1_0,COMPLETED,Sobol,0.016641990190032,40.0,100000000.0,3.0,10.0
2,2,2_0,COMPLETED,Sobol,0.049713770656664,70.0,100.0,5.0,55.0
3,3,3_0,COMPLETED,Sobol,0.050884668075716,15.0,100.0,1.0,25.0
4,4,4_0,COMPLETED,Sobol,0.088128648150804,25.0,0.01,3.0,30.0
5,5,5_0,COMPLETED,Sobol,0.1825333601767,100.0,100.0,5.0,50.0
6,6,6_0,COMPLETED,Sobol,0.055560838279481,55.0,0.0001,2.0,5.0
7,7,7_0,COMPLETED,Sobol,0.31519483416536,10.0,100000000.0,6.0,45.0
8,8,8_0,COMPLETED,Sobol,0.209122455913837,10.0,100.0,2.0,55.0
9,9,9_0,COMPLETED,Sobol,0.080196376241333,55.0,100.0,6.0,25.0
10,10,10_0,COMPLETED,Sobol,0.1225169457718,100.0,0.0001,3.0,40.0
11,11,11_0,COMPLETED,Sobol,0.032340559240443,25.0,100000000.0,5.0,10.0
12,12,12_0,COMPLETED,Sobol,0.062013620141791,15.0,0.0001,6.0,15.0
13,13,13_0,COMPLETED,Sobol,0.059718538181628,70.0,10000.0,1.0,35.0
14,14,14_0,COMPLETED,Sobol,0.053222196289107,40.0,100.0,4.0,20.0
15,15,15_0,COMPLETED,Sobol,0.481271224303787,5.0,10000.0,2.0,60.0
16,16,16_0,COMPLETED,Sobol,0.11689296746435,5.0,10000.0,6.0,5.0
17,17,17_0,COMPLETED,Sobol,0.10614129282797,40.0,1000000.0,2.0,45.0
18,18,18_0,COMPLETED,Sobol,0.094007408378217,70.0,0.0001,4.0,30.0
19,19,19_0,COMPLETED,Sobol,0.267592072696147,15.0,100000000.0,3.0,50.0
20,20,20_0,COMPLETED,Sobol,0.351527998697113,25.0,0.0001,1.0,60.0
21,21,21_0,COMPLETED,Sobol,0.082398024228586,100.0,0.0001,6.0,20.0
22,22,22_0,COMPLETED,Sobol,0.070311500720607,55.0,100.0,2.0,35.0
23,23,23_0,COMPLETED,Sobol,0.072594374437642,10.0,10000.0,4.0,15.0
24,24,24_0,COMPLETED,UpperConfidence,0.188599912581993,100.0,100.0,6.0,5.0
25,25,25_0,COMPLETED,UpperConfidence,0.27188408945509,55.0,100000000.0,6.0,55.0
26,26,26_0,COMPLETED,UpperConfidence,0.02046800911822,40.0,1000000.0,6.0,5.0
27,27,27_0,COMPLETED,UpperConfidence,0.28252905931917,100.0,0.0001,6.0,5.0
28,28,28_0,COMPLETED,UpperConfidence,0.017094097079853,25.0,0.01,1.0,5.0
29,29,29_0,COMPLETED,UpperConfidence,0.156357113771817,100.0,100.0,1.0,15.0
30,30,30_0,COMPLETED,UpperConfidence,0.29940267586903,40.0,10000.0,6.0,60.0
31,31,31_0,COMPLETED,UpperConfidence,0.212284907288413,70.0,100000000.0,6.0,10.0
32,32,32_0,COMPLETED,UpperConfidence,0.046699807603254,15.0,1000000.0,1.0,5.0
33,33,33_0,COMPLETED,UpperConfidence,0.059961438620662,25.0,100000000.0,1.0,30.0
34,34,34_0,COMPLETED,UpperConfidence,0.020504750250915,70.0,0.0001,1.0,60.0
35,35,35_0,COMPLETED,UpperConfidence,0.112984025064037,10.0,1e-06,1.0,5.0
36,36,36_0,COMPLETED,UpperConfidence,0.307770309387393,40.0,10000.0,1.0,5.0
37,37,37_0,COMPLETED,UpperConfidence,0.06386431838301,40.0,1000000.0,6.0,25.0
38,38,38_0,COMPLETED,UpperConfidence,0.014639088366278,70.0,0.01,6.0,60.0
39,39,39_0,COMPLETED,UpperConfidence,0.038301989131214,40.0,0.0001,6.0,15.0
40,40,40_0,COMPLETED,UpperConfidence,0.04832615740009,55.0,0.01,1.0,15.0
41,41,41_0,COMPLETED,UpperConfidence,0.113945871245203,5.0,0.0001,2.0,5.0
42,42,42_0,COMPLETED,UpperConfidence,0.23716036408745,100.0,0.0001,6.0,60.0
43,43,43_0,COMPLETED,UpperConfidence,0.01997537781337,15.0,100.0,6.0,5.0
44,44,28_0,COMPLETED,UpperConfidence,0.042827788583201,25.0,10000.0,1.0,5.0
45,45,45_0,COMPLETED,UpperConfidence,0.024907846070236,25.0,0.0001,6.0,5.0
46,46,46_0,COMPLETED,UpperConfidence,0.116975562066177,55.0,100000000.0,1.0,30.0
47,47,47_0,COMPLETED,UpperConfidence,0.021652557792597,15.0,0.01,1.0,5.0
48,48,48_0,COMPLETED,UpperConfidence,0.036839151300079,55.0,0.0001,3.0,60.0
49,49,49_0,COMPLETED,UpperConfidence,0.026729525122698,25.0,0.0001,1.0,10.0
50,50,50_0,COMPLETED,UpperConfidence,0.076564865741237,40.0,0.0001,1.0,30.0
51,51,51_0,COMPLETED,UpperConfidence,0.115788379393453,100.0,0.0001,1.0,40.0
52,52,52_0,COMPLETED,UpperConfidence,0.016574923858986,40.0,100000000.0,6.0,5.0
53,53,53_0,COMPLETED,UpperConfidence,0.15359807043382,100.0,100.0,6.0,25.0
54,54,54_0,COMPLETED,UpperConfidence,0.103060066824124,25.0,100.0,6.0,15.0
55,55,55_0,COMPLETED,UpperConfidence,0.027336307581475,40.0,100000000.0,1.0,25.0
56,56,56_0,COMPLETED,UpperConfidence,0.020483601435129,25.0,100000000.0,1.0,5.0
57,57,57_0,COMPLETED,UpperConfidence,0.05816847926504,55.0,0.01,6.0,15.0
58,58,58_0,COMPLETED,UpperConfidence,0.202571435317063,55.0,0.0001,6.0,45.0
59,59,59_0,COMPLETED,UpperConfidence,0.10850760361385,10.0,100000000.0,1.0,15.0
60,60,60_0,COMPLETED,UpperConfidence,0.02147259471202,40.0,100000000.0,6.0,10.0
61,61,61_0,COMPLETED,UpperConfidence,0.207291436861127,100.0,100.0,1.0,50.0
62,62,62_0,COMPLETED,UpperConfidence,0.076500458472848,15.0,0.01,1.0,30.0
63,63,63_0,COMPLETED,UpperConfidence,0.08450637232947,10.0,100000000.0,6.0,5.0
64,64,64_0,COMPLETED,UpperConfidence,0.248351047748833,100.0,100.0,6.0,60.0
65,65,65_0,COMPLETED,UpperConfidence,0.028479642882791,70.0,0.0001,1.0,15.0
66,66,66_0,COMPLETED,UpperConfidence,0.11688869931996,10.0,1e-06,6.0,5.0
67,67,67_0,COMPLETED,UpperConfidence,0.092873813749828,10.0,100000000.0,1.0,10.0
68,68,67_0,COMPLETED,UpperConfidence,0.053596128486883,10.0,1000000.0,1.0,10.0
69,69,67_0,COMPLETED,UpperConfidence,0.060371804942634,10.0,10000.0,1.0,10.0
70,70,67_0,COMPLETED,UpperConfidence,0.077191544643102,10.0,100.0,1.0,10.0
71,71,67_0,COMPLETED,UpperConfidence,0.10337951192702,10.0,0.0001,1.0,10.0
72,72,67_0,COMPLETED,UpperConfidence,0.12840557849952,10.0,1e-06,1.0,10.0
73,73,73_0,COMPLETED,UpperConfidence,0.153672125378113,70.0,0.0001,1.0,45.0
74,74,74_0,COMPLETED,UpperConfidence,0.037326976601183,25.0,1000000.0,1.0,15.0
75,75,75_0,COMPLETED,UpperConfidence,0.103503594029003,10.0,0.01,6.0,15.0
76,76,76_0,COMPLETED,UpperConfidence,0.056191854950273,55.0,0.0001,2.0,20.0
77,77,77_0,COMPLETED,UpperConfidence,0.082601422177121,15.0,100000000.0,6.0,20.0
78,78,78_0,COMPLETED,UpperConfidence,0.068788837363409,55.0,100000000.0,2.0,5.0
79,79,79_0,COMPLETED,UpperConfidence,0.33787658456779,70.0,100000000.0,1.0,60.0
80,80,80_0,COMPLETED,UpperConfidence,0.033830212883492,70.0,0.0001,1.0,20.0
81,81,81_0,COMPLETED,UpperConfidence,0.029556785724167,15.0,100000000.0,1.0,5.0
82,82,82_0,COMPLETED,UpperConfidence,0.052890415823128,70.0,0.0001,6.0,15.0
83,83,83_0,COMPLETED,UpperConfidence,0.148606321677457,100.0,100.0,1.0,20.0
84,84,83_0,COMPLETED,UpperConfidence,0.167395933098567,100.0,100.0,1.0,10.0
85,85,83_0,COMPLETED,UpperConfidence,0.298057463682247,100.0,0.0001,1.0,10.0
86,86,86_0,COMPLETED,UpperConfidence,0.10662918929092,25.0,10000.0,1.0,35.0
87,87,87_0,COMPLETED,UpperConfidence,0.149217244896733,100.0,100.0,1.0,45.0
88,88,88_0,COMPLETED,UpperConfidence,0.092730197343766,25.0,0.0001,6.0,25.0
89,89,36_0,COMPLETED,UpperConfidence,0.30305138424577,40.0,1000000.0,1.0,5.0
90,90,90_0,COMPLETED,UpperConfidence,0.022239563715892,70.0,0.0001,4.0,60.0
91,91,91_0,COMPLETED,UpperConfidence,0.033361629735894,15.0,100000000.0,5.0,5.0
92,92,87_0,COMPLETED,UpperConfidence,0.150044910499907,100.0,0.0001,1.0,50.0
93,93,93_0,COMPLETED,UpperConfidence,0.013911972665588,70.0,10000.0,1.0,15.0
94,94,94_0,COMPLETED,UpperConfidence,0.051169669239393,40.0,100000000.0,4.0,25.0
95,95,95_0,COMPLETED,UpperConfidence,0.036083499776436,15.0,0.01,2.0,15.0
96,96,67_0,COMPLETED,UpperConfidence,0.035957932972671,15.0,100000000.0,1.0,10.0
97,97,67_0,COMPLETED,UpperConfidence,0.055568137711285,15.0,1000000.0,1.0,10.0
