,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.026730663568284,15.0,0.01,1.0,10.0
1,1,1_0,COMPLETED,Sobol,0.053099327216666,55.0,1000000.0,4.0,45.0
2,2,2_0,COMPLETED,Sobol,0.161609729463573,100.0,100.0,2.0,15.0
3,3,3_0,COMPLETED,Sobol,0.318499192125493,10.0,10000000000.0,6.0,50.0
4,4,4_0,COMPLETED,Sobol,0.398079358573633,10.0,0.0001,5.0,60.0
5,5,5_0,COMPLETED,Sobol,0.11930139269553,70.0,100.0,1.0,30.0
6,6,6_0,COMPLETED,Sobol,0.12257585733238,40.0,100.0,6.0,35.0
7,7,7_0,COMPLETED,Sobol,0.052599238934896,25.0,10000.0,3.0,10.0
8,8,8_0,COMPLETED,Sobol,0.12089130437033,25.0,0.0001,6.0,30.0
9,9,9_0,COMPLETED,Sobol,0.35125222947279,10.0,10000000000.0,3.0,55.0
10,10,10_0,COMPLETED,Sobol,0.02544563438035,70.0,0.01,5.0,5.0
11,11,11_0,COMPLETED,Sobol,0.093691808483938,10.0,1000000.0,2.0,35.0
12,12,12_0,COMPLETED,Sobol,0.336036854656543,5.0,0.0001,2.0,45.0
13,13,13_0,COMPLETED,Sobol,0.1767039647596,100.0,100.0,5.0,15.0
14,14,14_0,COMPLETED,Sobol,0.240417216719213,55.0,0.0001,1.0,55.0
15,15,15_0,COMPLETED,Sobol,0.074656659458549,15.0,100000000.0,4.0,20.0
16,16,16_0,COMPLETED,Sobol,0.141960494017853,15.0,0.0001,3.0,35.0
17,17,17_0,COMPLETED,Sobol,0.065139496497964,55.0,100000000.0,6.0,10.0
18,18,18_0,COMPLETED,Sobol,0.2470443097651,100.0,100.0,2.0,60.0
19,19,19_0,COMPLETED,Sobol,0.209222199944333,5.0,10000.0,4.0,25.0
20,20,20_0,COMPLETED,Sobol,0.122666122077783,10.0,0.01,5.0,25.0
21,21,21_0,COMPLETED,Sobol,0.075013056246148,70.0,1000000.0,3.0,50.0
22,22,22_0,COMPLETED,Sobol,0.030285238382633,40.0,0.0001,4.0,15.0
23,23,23_0,COMPLETED,Sobol,0.229924596023347,10.0,10000000000.0,1.0,45.0
24,24,24_0,COMPLETED,UpperConfidence,0.227822096165433,10.0,10000000000.0,6.0,40.0
25,25,25_0,COMPLETED,UpperConfidence,0.3944252615314,10.0,10000000000.0,1.0,60.0
26,26,25_0,COMPLETED,UpperConfidence,0.333211822123713,10.0,10000000000.0,1.0,55.0
