,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.157325339493893,70.0,0.01,2.0,45.0
1,1,1_0,COMPLETED,Sobol,0.173386010303367,10.0,100000000.0,5.0,25.0
2,2,2_0,COMPLETED,Sobol,0.242142495649507,15.0,0.0001,1.0,50.0
3,3,3_0,COMPLETED,Sobol,0.033341823566877,40.0,1000000.0,6.0,15.0
4,4,4_0,COMPLETED,Sobol,0.061624682841814,55.0,0.0001,4.0,5.0
5,5,5_0,COMPLETED,Sobol,0.292372860407023,25.0,10000.0,3.0,55.0
6,6,6_0,COMPLETED,Sobol,0.123912387514617,10.0,100.0,6.0,30.0
7,7,7_0,COMPLETED,Sobol,0.179501159302633,70.0,100.0,1.0,35.0
8,8,8_0,COMPLETED,Sobol,0.204852607510157,100.0,0.0001,6.0,55.0
9,9,9_0,COMPLETED,Sobol,0.054446616526982,10.0,1000000.0,1.0,5.0
10,10,10_0,COMPLETED,Sobol,0.16886622297436,25.0,0.01,4.0,40.0
11,11,11_0,COMPLETED,Sobol,0.11892716399449,55.0,100000000.0,3.0,25.0
12,12,12_0,COMPLETED,Sobol,0.041636544548831,40.0,100.0,2.0,20.0
13,13,13_0,COMPLETED,Sobol,0.243827764000793,15.0,100000000.0,5.0,45.0
14,14,14_0,COMPLETED,Sobol,0.153360254881433,5.0,0.0001,3.0,15.0
15,15,15_0,COMPLETED,Sobol,0.2607433065878,70.0,0.01,5.0,55.0
16,16,16_0,COMPLETED,Sobol,0.054437373077414,70.0,0.0001,1.0,30.0
17,17,17_0,COMPLETED,Sobol,0.27765418819948,5.0,10000.0,6.0,35.0
18,18,18_0,COMPLETED,Sobol,0.030554503985606,15.0,0.01,3.0,10.0
19,19,19_0,COMPLETED,Sobol,0.263221230596627,40.0,100000000.0,4.0,55.0
20,20,20_0,COMPLETED,Sobol,0.220116211880497,55.0,0.01,5.0,50.0
21,21,21_0,COMPLETED,Sobol,0.031304411244665,25.0,100000000.0,2.0,15.0
22,22,22_0,COMPLETED,Sobol,0.30879552768134,10.0,1e-06,4.0,40.0
23,23,23_0,COMPLETED,Sobol,0.179553188402483,100.0,100.0,3.0,25.0
24,24,24_0,COMPLETED,UpperConfidence,0.028379629606393,55.0,100.0,6.0,5.0
25,25,25_0,COMPLETED,UpperConfidence,0.027122130953906,40.0,10000.0,6.0,5.0
26,26,26_0,COMPLETED,UpperConfidence,0.289410439199053,70.0,1000000.0,6.0,5.0
27,27,27_0,COMPLETED,UpperConfidence,0.092293061647106,10.0,100.0,6.0,5.0
28,28,28_0,COMPLETED,UpperConfidence,0.03327588496921,15.0,100000000.0,6.0,5.0
29,29,29_0,COMPLETED,UpperConfidence,0.069611839251833,10.0,10000.0,1.0,5.0
30,30,30_0,COMPLETED,UpperConfidence,0.219875396194983,100.0,100.0,6.0,55.0
31,31,30_0,COMPLETED,UpperConfidence,0.20491389774528,100.0,100.0,5.0,55.0
32,32,32_0,COMPLETED,UpperConfidence,0.265673785122297,100.0,0.0001,5.0,5.0
33,33,33_0,COMPLETED,UpperConfidence,0.055931404771605,40.0,0.0001,6.0,20.0
34,34,34_0,COMPLETED,UpperConfidence,0.20483213281112,100.0,0.0001,5.0,55.0
35,35,34_0,COMPLETED,UpperConfidence,0.23108987976923,100.0,0.0001,5.0,60.0
36,36,36_0,COMPLETED,UpperConfidence,0.123660354314853,15.0,10000.0,6.0,15.0
37,37,25_0,COMPLETED,UpperConfidence,0.069328383012752,40.0,0.01,6.0,5.0
38,38,38_0,COMPLETED,UpperConfidence,0.082668912220441,25.0,100000000.0,6.0,25.0
39,39,25_0,COMPLETED,UpperConfidence,0.019193446413592,40.0,0.0001,6.0,5.0
40,40,25_0,COMPLETED,UpperConfidence,0.03205986351348,40.0,10000.0,6.0,10.0
41,41,25_0,COMPLETED,UpperConfidence,0.045848918250242,40.0,100.0,6.0,10.0
42,42,25_0,COMPLETED,UpperConfidence,0.072093197454535,40.0,0.01,6.0,10.0
43,43,25_0,COMPLETED,UpperConfidence,0.027135783638553,40.0,0.0001,6.0,10.0
44,44,25_0,COMPLETED,UpperConfidence,0.025443135896062,40.0,1000000.0,6.0,10.0
45,45,25_0,COMPLETED,UpperConfidence,0.04750102259227,25.0,10000.0,6.0,5.0
46,46,25_0,COMPLETED,UpperConfidence,0.077854745047932,25.0,100.0,6.0,5.0
47,47,25_0,COMPLETED,UpperConfidence,0.019975098824914,25.0,0.01,6.0,5.0
48,48,25_0,COMPLETED,UpperConfidence,0.041219782224249,55.0,0.01,6.0,5.0
49,49,25_0,COMPLETED,UpperConfidence,0.023724863267294,25.0,100000000.0,6.0,5.0
50,50,25_0,COMPLETED,UpperConfidence,0.039901173772613,40.0,10000.0,6.0,15.0
51,51,25_0,COMPLETED,UpperConfidence,0.053203193750187,40.0,100.0,6.0,15.0
52,52,25_0,COMPLETED,UpperConfidence,0.077846095355865,40.0,0.01,6.0,15.0
53,53,25_0,COMPLETED,UpperConfidence,0.059207589298817,25.0,10000.0,6.0,10.0
54,54,25_0,COMPLETED,UpperConfidence,0.02850740952634,55.0,10000.0,6.0,10.0
55,55,25_0,COMPLETED,UpperConfidence,0.089704243184885,25.0,100.0,6.0,10.0
56,56,25_0,COMPLETED,UpperConfidence,0.034501334570774,55.0,100.0,6.0,10.0
57,57,25_0,COMPLETED,UpperConfidence,0.036462476154797,25.0,0.0001,6.0,10.0
58,58,25_0,COMPLETED,UpperConfidence,0.030480564329563,25.0,0.01,6.0,10.0
59,59,25_0,COMPLETED,UpperConfidence,0.06903170639216,55.0,0.0001,6.0,10.0
60,60,25_0,COMPLETED,UpperConfidence,0.046670440202492,55.0,0.01,6.0,10.0
61,61,25_0,COMPLETED,UpperConfidence,0.025314850169415,55.0,1000000.0,6.0,10.0
62,62,25_0,COMPLETED,UpperConfidence,0.033691786007645,25.0,100000000.0,6.0,10.0
63,63,25_0,COMPLETED,UpperConfidence,0.026600615221062,40.0,10000.0,5.0,5.0
64,64,25_0,COMPLETED,UpperConfidence,0.040830721185048,40.0,100.0,5.0,5.0
65,65,25_0,COMPLETED,UpperConfidence,0.068720417464333,40.0,0.01,5.0,5.0
66,66,25_0,COMPLETED,UpperConfidence,0.016125062940855,40.0,100000000.0,5.0,5.0
67,67,25_0,COMPLETED,UpperConfidence,0.029621641675084,40.0,10000.0,5.0,10.0
68,68,25_0,COMPLETED,UpperConfidence,0.043408520007782,40.0,100.0,5.0,10.0
69,69,25_0,COMPLETED,UpperConfidence,0.023028700937556,40.0,1000000.0,5.0,10.0
70,70,25_0,COMPLETED,UpperConfidence,0.019088298672526,40.0,100000000.0,5.0,10.0
71,71,25_0,COMPLETED,UpperConfidence,0.072604719997723,25.0,10000.0,6.0,15.0
72,72,25_0,COMPLETED,UpperConfidence,0.041308113887721,55.0,10000.0,6.0,15.0
73,73,25_0,COMPLETED,UpperConfidence,0.046889778530471,55.0,100.0,6.0,15.0
74,74,25_0,COMPLETED,UpperConfidence,0.050794662445056,25.0,0.0001,6.0,15.0
75,75,25_0,COMPLETED,UpperConfidence,0.043860408327767,25.0,0.01,6.0,15.0
76,76,25_0,COMPLETED,UpperConfidence,0.054947715164096,25.0,1000000.0,6.0,15.0
77,77,25_0,COMPLETED,UpperConfidence,0.053072828386064,55.0,1000000.0,6.0,15.0
78,78,25_0,COMPLETED,UpperConfidence,0.045787149627189,25.0,100000000.0,6.0,15.0
79,79,25_0,COMPLETED,UpperConfidence,0.068744487665688,55.0,100000000.0,6.0,15.0
80,80,25_0,COMPLETED,UpperConfidence,0.047348305180624,25.0,10000.0,5.0,5.0
81,81,25_0,COMPLETED,UpperConfidence,0.020003703768153,55.0,10000.0,5.0,5.0
82,82,25_0,COMPLETED,UpperConfidence,0.07756240282594,25.0,100.0,5.0,5.0
83,83,25_0,COMPLETED,UpperConfidence,0.026116605643129,55.0,100.0,5.0,5.0
84,84,25_0,COMPLETED,UpperConfidence,0.025014495681907,25.0,0.0001,5.0,5.0
85,85,25_0,COMPLETED,UpperConfidence,0.063298889505282,55.0,0.0001,5.0,5.0
86,86,25_0,COMPLETED,UpperConfidence,0.031377185643257,25.0,1000000.0,5.0,5.0
87,87,25_0,COMPLETED,UpperConfidence,0.018566677877894,55.0,1000000.0,5.0,5.0
88,88,25_0,COMPLETED,UpperConfidence,0.023735245595036,25.0,100000000.0,5.0,5.0
89,89,25_0,COMPLETED,UpperConfidence,0.05331707221093,55.0,100000000.0,5.0,5.0
90,90,25_0,COMPLETED,UpperConfidence,0.084503816579844,15.0,10000.0,6.0,5.0
91,91,25_0,COMPLETED,UpperConfidence,0.02490825516102,15.0,0.01,6.0,5.0
92,92,25_0,COMPLETED,UpperConfidence,0.050921254904704,15.0,1000000.0,6.0,5.0
93,93,25_0,COMPLETED,UpperConfidence,0.036544896055568,40.0,10000.0,5.0,15.0
94,94,25_0,COMPLETED,UpperConfidence,0.04986665316604,40.0,100.0,5.0,15.0
95,95,25_0,COMPLETED,UpperConfidence,0.074596430640568,40.0,0.01,5.0,15.0
96,96,25_0,COMPLETED,UpperConfidence,0.029993340277692,40.0,1000000.0,5.0,15.0
97,97,25_0,COMPLETED,UpperConfidence,0.025980692559107,40.0,100000000.0,5.0,15.0
98,98,25_0,COMPLETED,UpperConfidence,0.057719309417506,25.0,10000.0,5.0,10.0
99,99,25_0,COMPLETED,UpperConfidence,0.025267499546725,55.0,10000.0,5.0,10.0
100,100,100_0,COMPLETED,ProbabilityOfImp,0.045593824585671,55.0,0.01,4.0,15.0
101,101,101_0,COMPLETED,ProbabilityOfImp,0.041900586908038,40.0,100.0,4.0,10.0
102,102,102_0,COMPLETED,ProbabilityOfImp,0.034171504124286,15.0,0.01,1.0,15.0
103,103,103_0,COMPLETED,ProbabilityOfImp,0.040806394267975,25.0,1000000.0,5.0,10.0
104,104,103_0,COMPLETED,ProbabilityOfImp,0.088140705983561,25.0,100.0,5.0,10.0
105,105,103_0,COMPLETED,ProbabilityOfImp,0.029364827596273,25.0,0.01,5.0,10.0
