,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.085968211986567,40.0,10000.0,4.0,35.0
1,1,1_0,COMPLETED,Sobol,0.130604145497953,5.0,0.0001,2.0,10.0
2,2,2_0,COMPLETED,Sobol,0.370296991543517,10.0,10000000000.0,6.0,55.0
3,3,3_0,COMPLETED,Sobol,0.092873813749828,100.0,0.0001,1.0,30.0
4,4,4_0,COMPLETED,Sobol,0.014530953925494,70.0,1000000.0,3.0,20.0
5,5,5_0,COMPLETED,Sobol,0.336750907963413,15.0,0.0001,4.0,55.0
6,6,6_0,COMPLETED,Sobol,0.053596128486883,10.0,1000000.0,1.0,10.0
7,7,7_0,COMPLETED,Sobol,0.18399642849933,55.0,0.01,5.0,45.0
8,8,8_0,COMPLETED,Sobol,0.275451658335037,10.0,10000000000.0,1.0,50.0
9,9,9_0,COMPLETED,Sobol,0.212088177188607,10.0,1e-06,5.0,25.0
10,10,10_0,COMPLETED,Sobol,0.25927092905287,15.0,10000.0,3.0,40.0
11,11,11_0,COMPLETED,Sobol,0.027873927935309,70.0,100.0,5.0,15.0
12,12,12_0,COMPLETED,UpperConfidence,0.069745168144455,10.0,10000000000.0,2.0,15.0
13,13,12_0,COMPLETED,UpperConfidence,0.086768374666827,10.0,10000000000.0,2.0,20.0
14,14,14_0,COMPLETED,UpperConfidence,0.074768484445228,10.0,10000000000.0,3.0,15.0
15,15,15_0,COMPLETED,UpperConfidence,0.08258375640435,10.0,10000000000.0,1.0,20.0
16,16,16_0,COMPLETED,UpperConfidence,0.034446593236715,40.0,1000000.0,4.0,20.0
17,17,17_0,COMPLETED,UpperConfidence,0.25090530406713,70.0,100000000.0,5.0,25.0
18,18,18_0,COMPLETED,UpperConfidence,0.019468044530099,55.0,10000.0,2.0,15.0
19,19,19_0,COMPLETED,UpperConfidence,0.091965933686935,70.0,100.0,3.0,25.0
20,20,20_0,COMPLETED,UpperConfidence,0.028050413644566,70.0,10000.0,6.0,20.0
21,21,21_0,COMPLETED,UpperConfidence,0.018108372184537,40.0,1000000.0,2.0,5.0
22,22,22_0,COMPLETED,UpperConfidence,0.028758137838175,55.0,10000.0,4.0,15.0
23,23,23_0,COMPLETED,UpperConfidence,0.18780736813459,100.0,100.0,5.0,5.0
24,24,24_0,COMPLETED,UpperConfidence,0.073354877404754,40.0,100.0,5.0,25.0
25,25,25_0,COMPLETED,UpperConfidence,0.080226891848731,10.0,100000000.0,1.0,5.0
26,26,26_0,COMPLETED,UpperConfidence,0.156357113771817,100.0,100.0,1.0,15.0
27,27,27_0,COMPLETED,UpperConfidence,0.257724668785323,70.0,10000.0,1.0,10.0
28,28,28_0,COMPLETED,UpperConfidence,0.072346716266453,55.0,1000000.0,3.0,20.0
29,29,29_0,COMPLETED,UpperConfidence,0.019805665957604,70.0,10000.0,4.0,20.0
30,30,30_0,COMPLETED,UpperConfidence,0.168002468462363,100.0,100.0,3.0,15.0
31,31,31_0,COMPLETED,UpperConfidence,0.028551376342145,40.0,10000.0,3.0,15.0
32,32,32_0,COMPLETED,UpperConfidence,0.023492733828709,70.0,1000000.0,3.0,30.0
33,33,33_0,COMPLETED,UpperConfidence,0.14479562827514,70.0,100.0,5.0,30.0
34,34,34_0,COMPLETED,UpperConfidence,0.056418640458276,55.0,10000.0,1.0,25.0
35,35,35_0,COMPLETED,UpperConfidence,0.035952327384782,55.0,100.0,1.0,15.0
36,36,36_0,COMPLETED,UpperConfidence,0.020601051012595,40.0,1000000.0,1.0,10.0
37,37,37_0,COMPLETED,UpperConfidence,0.031315692050005,70.0,10000.0,1.0,25.0
38,38,38_0,COMPLETED,UpperConfidence,0.092281151715671,70.0,100.0,1.0,25.0
39,39,38_0,COMPLETED,UpperConfidence,0.041181223769092,70.0,0.01,1.0,25.0
40,40,38_0,COMPLETED,UpperConfidence,0.040621173769474,70.0,0.0001,1.0,25.0
41,41,38_0,COMPLETED,UpperConfidence,0.11930139269553,70.0,100.0,1.0,30.0
42,42,38_0,COMPLETED,UpperConfidence,0.060697141457707,70.0,100.0,1.0,20.0
43,43,38_0,COMPLETED,UpperConfidence,0.054437373077414,70.0,0.0001,1.0,30.0
44,44,38_0,COMPLETED,UpperConfidence,0.058588187567963,70.0,0.01,1.0,30.0
45,45,38_0,COMPLETED,UpperConfidence,0.033830212883492,70.0,0.0001,1.0,20.0
46,46,38_0,COMPLETED,UpperConfidence,0.02854487567556,70.0,0.01,1.0,20.0
47,47,38_0,COMPLETED,UpperConfidence,0.014048635495231,70.0,1000000.0,1.0,20.0
