,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.3944252615314,10.0,10000000000.0,1.0,60.0
1,1,1_0,COMPLETED,Sobol,0.082398024228586,100.0,0.0001,6.0,20.0
2,2,2_0,COMPLETED,Sobol,0.214499393534757,55.0,1000000.0,3.0,40.0
3,3,3_0,COMPLETED,Sobol,0.042635276141013,15.0,0.0001,4.0,10.0
4,4,4_0,COMPLETED,Sobol,0.047348305180624,25.0,10000.0,5.0,5.0
5,5,5_0,COMPLETED,Sobol,0.137675366148747,40.0,0.0001,2.0,45.0
6,6,6_0,COMPLETED,Sobol,0.25090530406713,70.0,100000000.0,5.0,25.0
7,7,7_0,COMPLETED,Sobol,0.177800265700067,10.0,100.0,2.0,50.0
8,8,8_0,COMPLETED,Sobol,0.171047226729707,10.0,1000000.0,4.0,45.0
9,9,9_0,COMPLETED,Sobol,0.028796568306854,70.0,0.0001,2.0,10.0
10,10,10_0,COMPLETED,Sobol,0.315339150323123,10.0,10000000000.0,5.0,50.0
11,11,11_0,COMPLETED,Sobol,0.066602034012216,25.0,0.01,1.0,30.0
12,12,12_0,COMPLETED,UpperConfidence,0.017094097079853,25.0,0.01,1.0,5.0
13,13,13_0,COMPLETED,UpperConfidence,0.088880079340384,10.0,100.0,5.0,10.0
14,14,14_0,COMPLETED,UpperConfidence,0.068720417464333,40.0,0.01,5.0,5.0
15,15,15_0,COMPLETED,UpperConfidence,0.26483396301725,100.0,0.0001,1.0,5.0
16,16,16_0,COMPLETED,UpperConfidence,0.016311663939697,40.0,0.0001,2.0,5.0
17,17,17_0,COMPLETED,UpperConfidence,0.032830191916895,55.0,0.01,2.0,10.0
18,18,18_0,COMPLETED,UpperConfidence,0.10337951192702,10.0,0.0001,1.0,10.0
19,19,19_0,COMPLETED,UpperConfidence,0.055560838279481,55.0,0.0001,2.0,5.0
20,20,20_0,COMPLETED,UpperConfidence,0.071053382138289,55.0,0.0001,1.0,15.0
21,21,21_0,COMPLETED,UpperConfidence,0.067202265439713,55.0,0.0001,1.0,10.0
22,22,22_0,COMPLETED,UpperConfidence,0.043621220994876,70.0,0.0001,4.0,15.0
23,23,23_0,COMPLETED,UpperConfidence,0.023046311801665,15.0,0.01,3.0,5.0
24,24,24_0,COMPLETED,UpperConfidence,0.315450117347277,100.0,0.0001,3.0,15.0
25,25,25_0,COMPLETED,UpperConfidence,0.030273701965695,15.0,0.0001,2.0,5.0
26,26,26_0,COMPLETED,UpperConfidence,0.161609729463573,100.0,100.0,2.0,15.0
27,27,27_0,COMPLETED,UpperConfidence,0.019430814925574,40.0,0.0001,2.0,10.0
28,28,28_0,COMPLETED,UpperConfidence,0.018303020778793,25.0,0.01,3.0,5.0
29,29,29_0,COMPLETED,UpperConfidence,0.017613128485678,25.0,0.01,2.0,5.0
30,30,30_0,COMPLETED,UpperConfidence,0.019282646982743,70.0,0.01,1.0,5.0
31,31,31_0,COMPLETED,UpperConfidence,0.353789014218273,40.0,0.01,1.0,5.0
32,32,32_0,COMPLETED,UpperConfidence,0.017467097242627,40.0,0.0001,4.0,5.0
33,33,33_0,COMPLETED,UpperConfidence,0.026675782686839,70.0,0.01,3.0,10.0
34,34,34_0,COMPLETED,UpperConfidence,0.058588187567963,70.0,0.01,1.0,30.0
35,35,35_0,COMPLETED,UpperConfidence,0.037701611516357,55.0,0.01,4.0,5.0
36,36,36_0,COMPLETED,UpperConfidence,0.065475307935967,40.0,0.01,2.0,5.0
37,37,37_0,COMPLETED,UpperConfidence,0.01687229723377,40.0,0.0001,3.0,5.0
38,38,38_0,COMPLETED,UpperConfidence,0.016915488558753,70.0,100.0,2.0,5.0
39,39,36_0,COMPLETED,UpperConfidence,0.038225388974814,40.0,100.0,2.0,5.0
40,40,40_0,COMPLETED,UpperConfidence,0.019546515641014,25.0,0.01,4.0,5.0
41,41,41_0,COMPLETED,UpperConfidence,0.022254908878923,25.0,0.0001,2.0,5.0
42,42,42_0,COMPLETED,UpperConfidence,0.06759538109317,25.0,10000.0,4.0,15.0
43,43,43_0,COMPLETED,UpperConfidence,0.024427357665736,25.0,0.0001,4.0,5.0
44,44,44_0,COMPLETED,UpperConfidence,0.014310258852874,55.0,1000000.0,2.0,5.0
