,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.253249848842437,70.0,0.0001,3.0,55.0
1,1,1_0,COMPLETED,Sobol,0.157180419424493,5.0,10000.0,4.0,15.0
2,2,2_0,COMPLETED,Sobol,0.192530247337497,25.0,100.0,1.0,45.0
3,3,3_0,COMPLETED,Sobol,0.130656440889277,10.0,10000000000.0,6.0,25.0
4,4,4_0,COMPLETED,Sobol,0.084530966979922,40.0,0.01,4.0,25.0
5,5,5_0,COMPLETED,Sobol,0.129301198015927,15.0,100000000.0,2.0,35.0
6,6,6_0,COMPLETED,Sobol,0.116979942183293,10.0,1e-06,5.0,5.0
7,7,7_0,COMPLETED,Sobol,0.214075103985253,100.0,100.0,1.0,55.0
8,8,8_0,COMPLETED,Sobol,0.197066739635553,100.0,100.0,6.0,40.0
9,9,9_0,COMPLETED,Sobol,0.08258375640435,10.0,10000000000.0,1.0,20.0
10,10,10_0,COMPLETED,Sobol,0.283424501236467,15.0,0.0001,4.0,50.0
11,11,11_0,COMPLETED,Sobol,0.020317699411658,40.0,1000000.0,3.0,10.0
12,12,12_0,COMPLETED,UpperConfidence,0.06731187180473,10.0,10000000000.0,1.0,15.0
13,13,13_0,COMPLETED,UpperConfidence,0.055571852140235,10.0,10000000000.0,1.0,10.0
14,14,14_0,COMPLETED,UpperConfidence,0.046701372730324,10.0,10000000000.0,1.0,5.0
15,15,14_0,COMPLETED,UpperConfidence,0.047570748915401,10.0,10000000000.0,2.0,5.0
16,16,16_0,COMPLETED,UpperConfidence,0.057826094760909,10.0,10000000000.0,2.0,10.0
17,17,14_0,COMPLETED,UpperConfidence,0.069745168144455,10.0,10000000000.0,2.0,15.0
18,18,13_0,COMPLETED,UpperConfidence,0.086768374666827,10.0,10000000000.0,2.0,20.0
19,19,19_0,COMPLETED,UpperConfidence,0.060353581265985,10.0,10000000000.0,3.0,10.0
20,20,20_0,COMPLETED,UpperConfidence,0.074768484445228,10.0,10000000000.0,3.0,15.0
21,21,21_0,COMPLETED,UpperConfidence,0.050369963521768,10.0,10000000000.0,4.0,5.0
22,22,22_0,COMPLETED,UpperConfidence,0.048674111288145,10.0,10000000000.0,3.0,5.0
23,23,23_0,COMPLETED,UpperConfidence,0.10510765025223,10.0,10000000000.0,2.0,25.0
24,24,23_0,COMPLETED,UpperConfidence,0.131167697842333,10.0,10000000000.0,2.0,30.0
25,25,23_0,COMPLETED,UpperConfidence,0.16058106871065,10.0,10000000000.0,2.0,35.0
26,26,23_0,COMPLETED,UpperConfidence,0.10159633102379,10.0,10000000000.0,1.0,25.0
27,27,23_0,COMPLETED,UpperConfidence,0.115673492187913,10.0,10000000000.0,3.0,25.0
28,28,23_0,COMPLETED,UpperConfidence,0.12298717167541,10.0,10000000000.0,1.0,30.0
29,29,23_0,COMPLETED,UpperConfidence,0.141900154142867,10.0,10000000000.0,3.0,30.0
30,30,30_0,COMPLETED,UpperConfidence,0.093664244336056,10.0,10000000000.0,3.0,20.0
31,31,31_0,COMPLETED,UpperConfidence,0.151463846721103,10.0,10000000000.0,1.0,35.0
32,32,31_0,COMPLETED,UpperConfidence,0.187184249922173,10.0,10000000000.0,1.0,40.0
