,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.315339150323123,10.0,10000000000.0,5.0,50.0
1,1,1_0,COMPLETED,Sobol,0.021215065677114,70.0,0.01,2.0,5.0
2,2,2_0,COMPLETED,Sobol,0.108041888492593,40.0,1000000.0,4.0,40.0
3,3,3_0,COMPLETED,Sobol,0.05586879344871,25.0,0.0001,3.0,20.0
4,4,4_0,COMPLETED,Sobol,0.150016702724867,15.0,10000.0,1.0,25.0
5,5,5_0,COMPLETED,Sobol,0.202571435317063,55.0,0.0001,6.0,45.0
6,6,6_0,COMPLETED,Sobol,0.161609729463573,100.0,100.0,2.0,15.0
7,7,7_0,COMPLETED,Sobol,0.49604834151043,5.0,0.0001,5.0,60.0
8,8,8_0,COMPLETED,Sobol,0.342611445872837,5.0,10000.0,3.0,45.0
9,9,9_0,COMPLETED,Sobol,0.084575499471158,100.0,0.0001,5.0,25.0
10,10,10_0,COMPLETED,Sobol,0.333211822123713,10.0,10000000000.0,1.0,55.0
11,11,11_0,COMPLETED,Sobol,0.036463468287383,15.0,0.01,6.0,10.0
12,12,12_0,COMPLETED,UpperConfidence,0.01687229723377,40.0,0.0001,3.0,5.0
13,13,13_0,COMPLETED,UpperConfidence,0.036056560459339,70.0,0.0001,6.0,5.0
14,14,14_0,COMPLETED,UpperConfidence,0.307770309387393,40.0,10000.0,1.0,5.0
15,15,15_0,COMPLETED,UpperConfidence,0.073921595789824,40.0,0.01,1.0,15.0
16,16,16_0,COMPLETED,UpperConfidence,0.11299065126043,5.0,0.0001,1.0,5.0
17,17,17_0,COMPLETED,UpperConfidence,0.041219782224249,55.0,0.01,6.0,5.0
18,18,18_0,COMPLETED,UpperConfidence,0.26483396301725,100.0,0.0001,1.0,5.0
19,19,19_0,COMPLETED,UpperConfidence,0.018303020778793,25.0,0.01,3.0,5.0
20,20,20_0,COMPLETED,UpperConfidence,0.036462476154797,25.0,0.0001,6.0,10.0
21,21,21_0,COMPLETED,UpperConfidence,0.090201358342054,10.0,0.01,2.0,10.0
22,22,22_0,COMPLETED,UpperConfidence,0.045593824585671,55.0,0.01,4.0,15.0
23,23,23_0,COMPLETED,UpperConfidence,0.024427357665736,25.0,0.0001,4.0,5.0
24,24,24_0,COMPLETED,UpperConfidence,0.078691509742442,55.0,0.0001,6.0,15.0
25,25,25_0,COMPLETED,UpperConfidence,0.032195156136351,70.0,0.01,6.0,20.0
26,26,26_0,COMPLETED,UpperConfidence,0.066013347529585,55.0,0.0001,1.0,5.0
27,27,27_0,COMPLETED,UpperConfidence,0.02544563438035,70.0,0.01,5.0,5.0
28,28,28_0,COMPLETED,UpperConfidence,0.030480564329563,25.0,0.01,6.0,10.0
29,29,29_0,COMPLETED,UpperConfidence,0.153458811754743,100.0,0.0001,2.0,50.0
30,30,30_0,COMPLETED,UpperConfidence,0.033293849811934,55.0,0.01,2.0,5.0
31,31,31_0,COMPLETED,UpperConfidence,0.028479642882791,70.0,0.0001,1.0,15.0
32,32,32_0,COMPLETED,UpperConfidence,0.019145784791906,40.0,0.0001,1.0,10.0
33,33,33_0,COMPLETED,UpperConfidence,0.019722796677668,70.0,0.01,1.0,10.0
34,34,34_0,COMPLETED,UpperConfidence,0.357246385220593,40.0,0.0001,1.0,5.0
35,35,35_0,COMPLETED,UpperConfidence,0.029770932730934,55.0,100.0,1.0,10.0
36,36,36_0,COMPLETED,UpperConfidence,0.019113670728673,40.0,1000000.0,4.0,5.0
37,37,37_0,COMPLETED,UpperConfidence,0.065219253512248,40.0,0.01,3.0,10.0
38,38,38_0,COMPLETED,UpperConfidence,0.061624682841814,55.0,0.0001,4.0,5.0
39,39,39_0,COMPLETED,UpperConfidence,0.017467097242627,40.0,0.0001,4.0,5.0
40,40,40_0,COMPLETED,UpperConfidence,0.055571852140235,10.0,10000000000.0,1.0,10.0
41,41,40_0,COMPLETED,UpperConfidence,0.046701372730324,10.0,10000000000.0,1.0,5.0
42,42,40_0,COMPLETED,UpperConfidence,0.06731187180473,10.0,10000000000.0,1.0,15.0
43,43,40_0,COMPLETED,UpperConfidence,0.08258375640435,10.0,10000000000.0,1.0,20.0
44,44,40_0,COMPLETED,UpperConfidence,0.057826094760909,10.0,10000000000.0,2.0,10.0
45,45,40_0,COMPLETED,UpperConfidence,0.047570748915401,10.0,10000000000.0,2.0,5.0
46,46,40_0,COMPLETED,UpperConfidence,0.069745168144455,10.0,10000000000.0,2.0,15.0
47,47,40_0,COMPLETED,UpperConfidence,0.086768374666827,10.0,10000000000.0,2.0,20.0
48,48,40_0,COMPLETED,UpperConfidence,0.10159633102379,10.0,10000000000.0,1.0,25.0
49,49,40_0,COMPLETED,UpperConfidence,0.10510765025223,10.0,10000000000.0,2.0,25.0
50,50,50_0,COMPLETED,UpperConfidence,0.048674111288145,10.0,10000000000.0,3.0,5.0
51,51,40_0,COMPLETED,UpperConfidence,0.12298717167541,10.0,10000000000.0,1.0,30.0
52,52,50_0,COMPLETED,UpperConfidence,0.060353581265985,10.0,10000000000.0,3.0,10.0
53,53,50_0,COMPLETED,UpperConfidence,0.074768484445228,10.0,10000000000.0,3.0,15.0
54,54,50_0,COMPLETED,UpperConfidence,0.050369963521768,10.0,10000000000.0,4.0,5.0
55,55,50_0,COMPLETED,UpperConfidence,0.063107329927486,10.0,10000000000.0,4.0,10.0
56,56,50_0,COMPLETED,UpperConfidence,0.08015500307801,10.0,10000000000.0,4.0,15.0
57,57,50_0,COMPLETED,UpperConfidence,0.093664244336056,10.0,10000000000.0,3.0,20.0
58,58,50_0,COMPLETED,UpperConfidence,0.09940011180679,10.0,10000000000.0,4.0,20.0
59,59,50_0,COMPLETED,UpperConfidence,0.115673492187913,10.0,10000000000.0,3.0,25.0
60,60,50_0,COMPLETED,UpperConfidence,0.05098658430472,10.0,10000000000.0,5.0,5.0
61,61,50_0,COMPLETED,UpperConfidence,0.065408063641234,10.0,10000000000.0,5.0,10.0
62,62,50_0,COMPLETED,UpperConfidence,0.124669887113533,10.0,10000000000.0,4.0,25.0
63,63,50_0,COMPLETED,UpperConfidence,0.082738286272084,10.0,10000000000.0,5.0,15.0
64,64,50_0,COMPLETED,UpperConfidence,0.141900154142867,10.0,10000000000.0,3.0,30.0
65,65,50_0,COMPLETED,UpperConfidence,0.10484611529218,10.0,10000000000.0,5.0,20.0
66,66,50_0,COMPLETED,UpperConfidence,0.131167697842333,10.0,10000000000.0,2.0,30.0
67,67,50_0,COMPLETED,UpperConfidence,0.15198796146529,10.0,10000000000.0,4.0,30.0
68,68,50_0,COMPLETED,UpperConfidence,0.129896887311847,10.0,10000000000.0,5.0,25.0
69,69,50_0,COMPLETED,UpperConfidence,0.171943464433853,10.0,10000000000.0,3.0,35.0
70,70,50_0,COMPLETED,UpperConfidence,0.16058106871065,10.0,10000000000.0,2.0,35.0
71,71,71_0,COMPLETED,UpperConfidence,0.014932935400262,40.0,100000000.0,3.0,5.0
