,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.333211822123713,10.0,10000000000.0,1.0,55.0
1,1,1_0,COMPLETED,Sobol,0.056267612042892,40.0,0.0001,4.0,25.0
2,2,2_0,COMPLETED,Sobol,0.1728674562257,100.0,100.0,3.0,40.0
3,3,3_0,COMPLETED,Sobol,0.13740211982373,5.0,0.0001,6.0,10.0
4,4,4_0,COMPLETED,Sobol,0.065682404390386,10.0,1000000.0,4.0,15.0
5,5,5_0,COMPLETED,Sobol,0.12285154689451,70.0,0.01,2.0,40.0
6,6,6_0,COMPLETED,Sobol,0.102284608441797,55.0,100000000.0,6.0,25.0
7,7,7_0,COMPLETED,Sobol,0.310834132025734,15.0,0.0001,2.0,55.0
8,8,8_0,COMPLETED,Sobol,0.314915131563183,15.0,10000.0,5.0,45.0
9,9,9_0,COMPLETED,Sobol,0.028093302999814,55.0,100.0,3.0,15.0
10,10,10_0,COMPLETED,Sobol,0.424267879867527,10.0,10000000000.0,5.0,60.0
11,11,11_0,COMPLETED,Sobol,0.219729005514777,10.0,1e-06,1.0,30.0
12,12,12_0,COMPLETED,UpperConfidence,0.048674111288145,10.0,10000000000.0,3.0,5.0
13,13,13_0,COMPLETED,UpperConfidence,0.063107329927486,10.0,10000000000.0,4.0,10.0
14,14,14_0,COMPLETED,UpperConfidence,0.044926935045086,25.0,10000.0,3.0,5.0
15,15,15_0,COMPLETED,UpperConfidence,0.04145398249454,40.0,10000.0,1.0,20.0
16,16,16_0,COMPLETED,UpperConfidence,0.112990721126283,5.0,10000.0,1.0,5.0
17,17,17_0,COMPLETED,UpperConfidence,0.069745168144455,10.0,10000000000.0,2.0,15.0
18,18,17_0,COMPLETED,UpperConfidence,0.086768374666827,10.0,10000000000.0,2.0,20.0
19,19,19_0,COMPLETED,UpperConfidence,0.074768484445228,10.0,10000000000.0,3.0,15.0
20,20,20_0,COMPLETED,UpperConfidence,0.03205986351348,40.0,10000.0,6.0,10.0
21,21,21_0,COMPLETED,UpperConfidence,0.17188606265381,100.0,100.0,1.0,25.0
22,22,22_0,COMPLETED,UpperConfidence,0.078691509742442,55.0,0.0001,6.0,15.0
23,23,23_0,COMPLETED,UpperConfidence,0.032535208341282,40.0,10000.0,4.0,15.0
24,24,24_0,COMPLETED,UpperConfidence,0.014310258852874,55.0,1000000.0,2.0,5.0
