,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.054685531239357,70.0,1000000.0,5.0,50.0
1,1,1_0,COMPLETED,Sobol,0.123298923216507,10.0,0.0001,2.0,20.0
2,2,2_0,COMPLETED,Sobol,0.183693611021243,10.0,10000000000.0,4.0,35.0
3,3,3_0,COMPLETED,Sobol,0.041712244562995,40.0,100.0,1.0,10.0
4,4,4_0,COMPLETED,Sobol,0.081769886595488,55.0,100000000.0,3.0,10.0
5,5,5_0,COMPLETED,Sobol,0.230520953656587,15.0,0.01,6.0,45.0
6,6,6_0,COMPLETED,Sobol,0.22552104930287,5.0,10000.0,2.0,30.0
7,7,7_0,COMPLETED,Sobol,0.2221406291979,100.0,0.0001,4.0,60.0
8,8,8_0,COMPLETED,Sobol,0.24007792488662,10.0,10000000000.0,2.0,45.0
9,9,9_0,COMPLETED,Sobol,0.15890000833618,5.0,0.0001,5.0,15.0
10,10,10_0,COMPLETED,Sobol,0.410302873716083,15.0,1000000.0,3.0,60.0
11,11,11_0,COMPLETED,Sobol,0.107311364967537,55.0,0.0001,6.0,25.0
12,12,12_0,COMPLETED,UpperConfidence,0.023492733828709,70.0,1000000.0,3.0,30.0
13,13,13_0,COMPLETED,UpperConfidence,0.195852860065283,100.0,100.0,5.0,40.0
14,14,14_0,COMPLETED,UpperConfidence,0.056418640458276,55.0,10000.0,1.0,25.0
15,15,15_0,COMPLETED,UpperConfidence,0.059718538181628,70.0,10000.0,1.0,35.0
16,16,15_0,COMPLETED,UpperConfidence,0.179501159302633,70.0,100.0,1.0,35.0
17,17,17_0,COMPLETED,UpperConfidence,0.196934660137213,10.0,10000000000.0,2.0,40.0
18,18,18_0,COMPLETED,UpperConfidence,0.208732497568677,10.0,10000000000.0,3.0,40.0
19,19,18_0,COMPLETED,UpperConfidence,0.171943464433853,10.0,10000000000.0,3.0,35.0
20,20,20_0,COMPLETED,UpperConfidence,0.220605964503627,10.0,10000000000.0,4.0,40.0
21,21,20_0,COMPLETED,UpperConfidence,0.26335768042396,10.0,10000000000.0,4.0,45.0
22,22,20_0,COMPLETED,UpperConfidence,0.15198796146529,10.0,10000000000.0,4.0,30.0
23,23,20_0,COMPLETED,UpperConfidence,0.310310523305256,10.0,10000000000.0,4.0,50.0
24,24,20_0,COMPLETED,UpperConfidence,0.22801781983864,10.0,10000000000.0,5.0,40.0
25,25,20_0,COMPLETED,UpperConfidence,0.249551253118743,10.0,10000000000.0,3.0,45.0
26,26,20_0,COMPLETED,UpperConfidence,0.191495811080303,10.0,10000000000.0,5.0,35.0
27,27,27_0,COMPLETED,UpperConfidence,0.221914216900643,70.0,100.0,4.0,40.0
28,28,28_0,COMPLETED,UpperConfidence,0.14349448417466,100.0,100.0,4.0,35.0
29,29,29_0,COMPLETED,UpperConfidence,0.120418382053083,100.0,0.0001,2.0,40.0
30,30,30_0,COMPLETED,UpperConfidence,0.082237829797501,70.0,10000.0,3.0,40.0
31,31,31_0,COMPLETED,UpperConfidence,0.157314300520223,100.0,100.0,1.0,40.0
32,32,32_0,COMPLETED,UpperConfidence,0.185521061847367,100.0,100.0,4.0,40.0
33,33,31_0,COMPLETED,UpperConfidence,0.115788379393453,100.0,0.0001,1.0,40.0
34,34,34_0,COMPLETED,UpperConfidence,0.153458811754743,100.0,0.0001,2.0,50.0
35,35,34_0,COMPLETED,UpperConfidence,0.181799098157347,100.0,0.0001,2.0,55.0
