,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.398079358573633,10.0,0.0001,5.0,60.0
1,1,1_0,COMPLETED,Sobol,0.092403188626668,55.0,1000000.0,2.0,25.0
2,2,2_0,COMPLETED,Sobol,0.181807720298293,100.0,100.0,5.0,45.0
3,3,3_0,COMPLETED,Sobol,0.057826094760909,10.0,10000000000.0,2.0,10.0
4,4,4_0,COMPLETED,Sobol,0.026730663568284,15.0,0.01,1.0,10.0
5,5,5_0,COMPLETED,Sobol,0.20920575081039,70.0,100.0,6.0,35.0
6,6,6_0,COMPLETED,Sobol,0.04550505730386,40.0,0.0001,3.0,25.0
7,7,7_0,COMPLETED,Sobol,0.394241962513607,5.0,10000.0,4.0,50.0
8,8,8_0,COMPLETED,Sobol,0.265075845901473,5.0,0.0001,3.0,35.0
9,9,9_0,COMPLETED,Sobol,0.08015500307801,10.0,10000000000.0,4.0,15.0
10,10,10_0,COMPLETED,Sobol,0.228322504045373,70.0,0.0001,1.0,55.0
11,11,11_0,COMPLETED,Sobol,0.1603357512833,15.0,1000000.0,6.0,30.0
12,12,12_0,COMPLETED,UpperConfidence,0.03055345184927,25.0,0.0001,3.0,10.0
13,13,13_0,COMPLETED,UpperConfidence,0.04479281138504,25.0,0.0001,1.0,20.0
14,14,14_0,COMPLETED,UpperConfidence,0.037949826441523,15.0,0.0001,2.0,10.0
15,15,15_0,COMPLETED,UpperConfidence,0.074768484445228,10.0,10000000000.0,3.0,15.0
16,16,15_0,COMPLETED,UpperConfidence,0.093664244336056,10.0,10000000000.0,3.0,20.0
17,17,15_0,COMPLETED,UpperConfidence,0.060353581265985,10.0,10000000000.0,3.0,10.0
18,18,18_0,COMPLETED,UpperConfidence,0.069745168144455,10.0,10000000000.0,2.0,15.0
19,19,19_0,COMPLETED,UpperConfidence,0.046701372730324,10.0,10000000000.0,1.0,5.0
20,20,19_0,COMPLETED,UpperConfidence,0.055571852140235,10.0,10000000000.0,1.0,10.0
21,21,21_0,COMPLETED,UpperConfidence,0.31623748276911,40.0,100.0,1.0,5.0
22,22,22_0,COMPLETED,UpperConfidence,0.06731187180473,10.0,10000000000.0,1.0,15.0
23,23,23_0,COMPLETED,UpperConfidence,0.161609729463573,100.0,100.0,2.0,15.0
24,24,22_0,COMPLETED,UpperConfidence,0.08258375640435,10.0,10000000000.0,1.0,20.0
25,25,22_0,COMPLETED,UpperConfidence,0.10159633102379,10.0,10000000000.0,1.0,25.0
26,26,22_0,COMPLETED,UpperConfidence,0.086768374666827,10.0,10000000000.0,2.0,20.0
27,27,22_0,COMPLETED,UpperConfidence,0.047570748915401,10.0,10000000000.0,2.0,5.0
28,28,22_0,COMPLETED,UpperConfidence,0.10510765025223,10.0,10000000000.0,2.0,25.0
29,29,22_0,COMPLETED,UpperConfidence,0.12298717167541,10.0,10000000000.0,1.0,30.0
30,30,22_0,COMPLETED,UpperConfidence,0.131167697842333,10.0,10000000000.0,2.0,30.0
31,31,22_0,COMPLETED,UpperConfidence,0.151463846721103,10.0,10000000000.0,1.0,35.0
32,32,32_0,COMPLETED,UpperConfidence,0.042189160381364,25.0,0.01,5.0,15.0
33,33,22_0,COMPLETED,UpperConfidence,0.16058106871065,10.0,10000000000.0,2.0,35.0
34,34,22_0,COMPLETED,UpperConfidence,0.048674111288145,10.0,10000000000.0,3.0,5.0
35,35,22_0,COMPLETED,UpperConfidence,0.115673492187913,10.0,10000000000.0,3.0,25.0
36,36,22_0,COMPLETED,UpperConfidence,0.187184249922173,10.0,10000000000.0,1.0,40.0
37,37,22_0,COMPLETED,UpperConfidence,0.141900154142867,10.0,10000000000.0,3.0,30.0
38,38,38_0,COMPLETED,UpperConfidence,0.035957932972671,15.0,100000000.0,1.0,10.0
39,39,39_0,COMPLETED,UpperConfidence,0.040700958201025,25.0,0.0001,3.0,15.0
40,40,40_0,COMPLETED,UpperConfidence,0.02955751360048,15.0,0.0001,1.0,5.0
41,41,41_0,COMPLETED,UpperConfidence,0.024907846070236,25.0,0.0001,6.0,5.0
42,42,42_0,COMPLETED,UpperConfidence,0.085361512271072,40.0,0.01,2.0,35.0
43,43,43_0,COMPLETED,UpperConfidence,0.05098658430472,10.0,10000000000.0,5.0,5.0
44,44,44_0,COMPLETED,UpperConfidence,0.036462476154797,25.0,0.0001,6.0,10.0
45,45,43_0,COMPLETED,UpperConfidence,0.065408063641234,10.0,10000000000.0,5.0,10.0
46,46,43_0,COMPLETED,UpperConfidence,0.082738286272084,10.0,10000000000.0,5.0,15.0
47,47,43_0,COMPLETED,UpperConfidence,0.050922423149897,10.0,10000000000.0,6.0,5.0
48,48,43_0,COMPLETED,UpperConfidence,0.050369963521768,10.0,10000000000.0,4.0,5.0
49,49,43_0,COMPLETED,UpperConfidence,0.066385963850866,10.0,10000000000.0,6.0,10.0
50,50,43_0,COMPLETED,UpperConfidence,0.063107329927486,10.0,10000000000.0,4.0,10.0
51,51,51_0,COMPLETED,UpperConfidence,0.023735245595036,25.0,100000000.0,5.0,5.0
52,52,52_0,COMPLETED,UpperConfidence,0.025014495681907,25.0,0.0001,5.0,5.0
