,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.024907846070236,25.0,0.0001,6.0,5.0
1,1,1_0,COMPLETED,Sobol,0.255720562415863,70.0,100.0,1.0,45.0
2,2,2_0,COMPLETED,Sobol,0.077425331753426,40.0,100.0,4.0,30.0
3,3,3_0,COMPLETED,Sobol,0.174160477377437,10.0,10000.0,2.0,50.0
4,4,4_0,COMPLETED,Sobol,0.479456118162297,5.0,0.0001,1.0,60.0
5,5,5_0,COMPLETED,Sobol,0.082364253384326,55.0,1000000.0,5.0,20.0
6,6,6_0,COMPLETED,Sobol,0.102276281459201,100.0,0.0001,3.0,35.0
7,7,7_0,COMPLETED,Sobol,0.08015500307801,10.0,10000000000.0,4.0,15.0
8,8,8_0,COMPLETED,Sobol,0.048066090976467,15.0,100.0,3.0,20.0
9,9,9_0,COMPLETED,Sobol,0.234851938600137,100.0,100.0,5.0,60.0
10,10,10_0,COMPLETED,Sobol,0.067202265439713,55.0,0.0001,1.0,10.0
11,11,11_0,COMPLETED,Sobol,0.31334278720502,5.0,10000.0,6.0,40.0
12,12,12_0,COMPLETED,UpperConfidence,0.265673785122297,100.0,0.0001,5.0,5.0
13,13,13_0,COMPLETED,UpperConfidence,0.029365690966341,15.0,100.0,5.0,10.0
14,14,14_0,COMPLETED,UpperConfidence,0.025631094120781,40.0,10000.0,4.0,5.0
15,15,15_0,COMPLETED,UpperConfidence,0.066385963850866,10.0,10000000000.0,6.0,10.0
16,16,15_0,COMPLETED,UpperConfidence,0.050922423149897,10.0,10000000000.0,6.0,5.0
17,17,15_0,COMPLETED,UpperConfidence,0.084241117951801,10.0,10000000000.0,6.0,15.0
18,18,15_0,COMPLETED,UpperConfidence,0.10629610424218,10.0,10000000000.0,6.0,20.0
19,19,15_0,COMPLETED,UpperConfidence,0.065408063641234,10.0,10000000000.0,5.0,10.0
20,20,15_0,COMPLETED,UpperConfidence,0.05098658430472,10.0,10000000000.0,5.0,5.0
21,21,15_0,COMPLETED,UpperConfidence,0.082738286272084,10.0,10000000000.0,5.0,15.0
