,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.112812867499027,15.0,0.0001,3.0,30.0
1,1,1_0,COMPLETED,Sobol,0.121519541485403,55.0,10000.0,6.0,35.0
2,2,2_0,COMPLETED,Sobol,0.032658558897187,70.0,100.0,2.0,15.0
3,3,3_0,COMPLETED,Sobol,0.310310523305256,10.0,10000000000.0,4.0,50.0
4,4,4_0,COMPLETED,Sobol,0.497608449422707,5.0,0.0001,6.0,60.0
5,5,5_0,COMPLETED,Sobol,0.18543405573695,100.0,100.0,3.0,5.0
6,6,6_0,COMPLETED,Sobol,0.169457865953383,40.0,0.0001,4.0,45.0
7,7,7_0,COMPLETED,Sobol,0.056754956088625,25.0,1000000.0,1.0,25.0
8,8,8_0,COMPLETED,Sobol,0.07756240282594,25.0,100.0,5.0,5.0
9,9,9_0,COMPLETED,Sobol,0.3944252615314,10.0,10000000000.0,1.0,60.0
10,10,10_0,COMPLETED,Sobol,0.082398024228586,100.0,0.0001,6.0,20.0
11,11,11_0,COMPLETED,Sobol,0.336037648635707,5.0,10000.0,2.0,45.0
12,12,12_0,COMPLETED,UpperConfidence,0.028440748402087,40.0,0.0001,1.0,15.0
13,13,13_0,COMPLETED,UpperConfidence,0.084241117951801,10.0,10000000000.0,6.0,15.0
14,14,14_0,COMPLETED,UpperConfidence,0.08258375640435,10.0,10000000000.0,1.0,20.0
15,15,15_0,COMPLETED,UpperConfidence,0.06731187180473,10.0,10000000000.0,1.0,15.0
16,16,14_0,COMPLETED,UpperConfidence,0.10159633102379,10.0,10000000000.0,1.0,25.0
17,17,15_0,COMPLETED,UpperConfidence,0.055571852140235,10.0,10000000000.0,1.0,10.0
18,18,15_0,COMPLETED,UpperConfidence,0.046701372730324,10.0,10000000000.0,1.0,5.0
19,19,14_0,COMPLETED,UpperConfidence,0.12298717167541,10.0,10000000000.0,1.0,30.0
20,20,14_0,COMPLETED,UpperConfidence,0.086768374666827,10.0,10000000000.0,2.0,20.0
21,21,14_0,COMPLETED,UpperConfidence,0.069745168144455,10.0,10000000000.0,2.0,15.0
22,22,14_0,COMPLETED,UpperConfidence,0.10510765025223,10.0,10000000000.0,2.0,25.0
23,23,14_0,COMPLETED,UpperConfidence,0.057826094760909,10.0,10000000000.0,2.0,10.0
24,24,14_0,COMPLETED,UpperConfidence,0.131167697842333,10.0,10000000000.0,2.0,30.0
25,25,14_0,COMPLETED,UpperConfidence,0.151463846721103,10.0,10000000000.0,1.0,35.0
