,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.493031276419713,5.0,10000.0,4.0,60.0
1,1,1_0,COMPLETED,Sobol,0.024786308416057,70.0,100.0,2.0,10.0
2,2,2_0,COMPLETED,Sobol,0.13610830896595,40.0,1000000.0,6.0,40.0
3,3,3_0,COMPLETED,Sobol,0.101204194744105,15.0,0.0001,2.0,30.0
4,4,4_0,COMPLETED,Sobol,0.075590402824752,25.0,10000.0,3.0,20.0
5,5,5_0,COMPLETED,Sobol,0.137151757984127,55.0,0.0001,5.0,35.0
6,6,6_0,COMPLETED,Sobol,0.046701372730324,10.0,10000000000.0,1.0,5.0
7,7,7_0,COMPLETED,Sobol,0.244758089961333,10.0,0.01,6.0,50.0
8,8,8_0,COMPLETED,Sobol,0.101210695382707,10.0,1000000.0,1.0,40.0
9,9,9_0,COMPLETED,Sobol,0.084575499471158,100.0,0.0001,5.0,25.0
10,10,10_0,COMPLETED,Sobol,0.056663548482238,55.0,1000000.0,3.0,50.0
11,11,11_0,COMPLETED,Sobol,0.088140705983561,25.0,100.0,5.0,10.0
12,12,12_0,COMPLETED,UpperConfidence,0.289069784222953,10.0,10000000000.0,2.0,50.0
13,13,13_0,COMPLETED,UpperConfidence,0.151463846721103,10.0,10000000000.0,1.0,35.0
14,14,14_0,COMPLETED,UpperConfidence,0.042827788583201,25.0,10000.0,1.0,5.0
15,15,15_0,COMPLETED,UpperConfidence,0.179553188402483,100.0,100.0,3.0,25.0
16,16,16_0,COMPLETED,UpperConfidence,0.34772895629659,100.0,0.0001,6.0,15.0
17,17,17_0,COMPLETED,UpperConfidence,0.265076323890843,5.0,10000.0,3.0,35.0
18,18,18_0,COMPLETED,UpperConfidence,0.038225388974814,40.0,100.0,2.0,5.0
19,19,19_0,COMPLETED,UpperConfidence,0.112990721126283,5.0,10000.0,1.0,5.0
20,20,20_0,COMPLETED,UpperConfidence,0.0492444766608,55.0,100.0,2.0,30.0
21,21,21_0,COMPLETED,UpperConfidence,0.020483601435129,25.0,100000000.0,1.0,5.0
22,22,22_0,COMPLETED,UpperConfidence,0.228064777118797,70.0,1000000.0,2.0,5.0
23,23,23_0,COMPLETED,UpperConfidence,0.021215065677114,70.0,0.01,2.0,5.0
24,24,24_0,COMPLETED,UpperConfidence,0.024849650027241,55.0,1000000.0,3.0,10.0
25,25,25_0,COMPLETED,UpperConfidence,0.027619208860337,25.0,1000000.0,1.0,5.0
26,26,26_0,COMPLETED,UpperConfidence,0.037949826441523,15.0,0.0001,2.0,10.0
27,27,27_0,COMPLETED,UpperConfidence,0.065475307935967,40.0,0.01,2.0,5.0
28,28,28_0,COMPLETED,UpperConfidence,0.094020952657231,10.0,0.01,2.0,5.0
29,29,29_0,COMPLETED,UpperConfidence,0.113940419851357,10.0,1e-06,2.0,5.0
30,30,30_0,COMPLETED,UpperConfidence,0.024879750180163,40.0,10000.0,2.0,10.0
31,31,31_0,COMPLETED,UpperConfidence,0.029556785724167,15.0,100000000.0,1.0,5.0
32,32,32_0,COMPLETED,UpperConfidence,0.028075853764923,40.0,1000000.0,3.0,20.0
33,33,33_0,COMPLETED,UpperConfidence,0.161609729463573,100.0,100.0,2.0,15.0
34,34,34_0,COMPLETED,UpperConfidence,0.028093302999814,55.0,100.0,3.0,15.0
35,35,35_0,COMPLETED,UpperConfidence,0.022210236650066,55.0,100.0,2.0,10.0
36,36,36_0,COMPLETED,UpperConfidence,0.04395170778641,25.0,10000.0,2.0,5.0
37,37,37_0,COMPLETED,UpperConfidence,0.026464917350988,70.0,0.0001,1.0,5.0
38,38,38_0,COMPLETED,UpperConfidence,0.029218516659266,55.0,1000000.0,1.0,15.0
39,39,39_0,COMPLETED,UpperConfidence,0.043878163959928,55.0,1000000.0,4.0,15.0
40,40,40_0,COMPLETED,UpperConfidence,0.031475691260824,70.0,0.0001,3.0,5.0
41,41,41_0,COMPLETED,UpperConfidence,0.12840557849952,10.0,1e-06,1.0,10.0
42,42,42_0,COMPLETED,UpperConfidence,0.023534730252888,55.0,10000.0,1.0,10.0
43,43,43_0,COMPLETED,UpperConfidence,0.016660925030339,40.0,100000000.0,1.0,10.0
44,44,44_0,COMPLETED,UpperConfidence,0.05491106156996,40.0,100.0,1.0,20.0
45,45,45_0,COMPLETED,UpperConfidence,0.033591291568805,40.0,10000.0,1.0,15.0
46,46,46_0,COMPLETED,UpperConfidence,0.018139469734215,40.0,100000000.0,4.0,10.0
47,47,47_0,COMPLETED,UpperConfidence,0.020601051012595,40.0,1000000.0,1.0,10.0
48,48,48_0,COMPLETED,UpperConfidence,0.02358348311856,70.0,0.01,1.0,15.0
49,49,49_0,COMPLETED,UpperConfidence,0.019722796677668,70.0,0.01,1.0,10.0
50,50,50_0,COMPLETED,UpperConfidence,0.028796568306854,70.0,0.0001,2.0,10.0
51,51,51_0,COMPLETED,UpperConfidence,0.018675812093649,40.0,1000000.0,3.0,5.0
52,52,52_0,COMPLETED,UpperConfidence,0.061140026873833,70.0,0.0001,3.0,25.0
53,53,53_0,COMPLETED,UpperConfidence,0.018910813564129,40.0,100000000.0,3.0,15.0
54,54,54_0,COMPLETED,UpperConfidence,0.015374414862386,40.0,100000000.0,2.0,10.0
55,55,55_0,COMPLETED,UpperConfidence,0.11107075714952,100.0,0.0001,6.0,35.0
