,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.17390730530249,100.0,100.0,4.0,15.0
1,1,1_0,COMPLETED,Sobol,0.158600736601923,10.0,100.0,3.0,45.0
2,2,2_0,COMPLETED,Sobol,0.081191413715312,15.0,100000000.0,5.0,20.0
3,3,3_0,COMPLETED,Sobol,0.248643737011787,40.0,0.0001,1.0,55.0
4,4,4_0,COMPLETED,Sobol,0.35125222947279,10.0,10000000000.0,3.0,55.0
5,5,5_0,COMPLETED,Sobol,0.120988241787023,25.0,0.0001,5.0,30.0
6,6,6_0,COMPLETED,Sobol,0.251577964779707,5.0,10000.0,1.0,35.0
7,7,7_0,COMPLETED,Sobol,0.017793289875576,70.0,0.01,6.0,5.0
8,8,8_0,COMPLETED,Sobol,0.031315692050005,70.0,10000.0,1.0,25.0
9,9,9_0,COMPLETED,Sobol,0.497608449422707,5.0,0.0001,6.0,60.0
10,10,10_0,COMPLETED,Sobol,0.04395170778641,25.0,10000.0,2.0,5.0
11,11,11_0,COMPLETED,Sobol,0.11501665947494,55.0,100.0,5.0,35.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.034501334570774,55.0,100.0,6.0,10.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.013911972665588,70.0,10000.0,1.0,15.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.156357113771817,100.0,100.0,1.0,15.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.257724668785323,70.0,10000.0,1.0,10.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.029865781546412,55.0,10000.0,1.0,15.0
17,17,14_0,COMPLETED,ProbabilityOfImp,0.148606321677457,100.0,100.0,1.0,20.0
18,18,14_0,COMPLETED,ProbabilityOfImp,0.167395933098567,100.0,100.0,1.0,10.0
19,19,14_0,COMPLETED,ProbabilityOfImp,0.298057463682247,100.0,0.0001,1.0,10.0
20,20,14_0,COMPLETED,ProbabilityOfImp,0.18208617668024,100.0,100.0,1.0,5.0
21,21,14_0,COMPLETED,ProbabilityOfImp,0.17188606265381,100.0,100.0,1.0,25.0
22,22,14_0,COMPLETED,ProbabilityOfImp,0.26483396301725,100.0,0.0001,1.0,5.0
23,23,14_0,COMPLETED,ProbabilityOfImp,0.161609729463573,100.0,100.0,2.0,15.0
24,24,14_0,COMPLETED,ProbabilityOfImp,0.17198368424742,100.0,100.0,2.0,10.0
25,25,14_0,COMPLETED,ProbabilityOfImp,0.306987738815686,100.0,0.0001,2.0,10.0
26,26,14_0,COMPLETED,ProbabilityOfImp,0.184423514107427,100.0,100.0,2.0,5.0
27,27,14_0,COMPLETED,ProbabilityOfImp,0.274315974214463,100.0,0.0001,2.0,5.0
28,28,14_0,COMPLETED,ProbabilityOfImp,0.167219770165573,100.0,100.0,1.0,30.0
29,29,14_0,COMPLETED,ProbabilityOfImp,0.092873813749828,100.0,0.0001,1.0,30.0
30,30,14_0,COMPLETED,ProbabilityOfImp,0.038237597411033,70.0,100.0,1.0,15.0
31,31,14_0,COMPLETED,ProbabilityOfImp,0.028479642882791,70.0,0.0001,1.0,15.0
32,32,14_0,COMPLETED,ProbabilityOfImp,0.02358348311856,70.0,0.01,1.0,15.0
33,33,14_0,COMPLETED,ProbabilityOfImp,0.021619814687977,70.0,100.0,1.0,10.0
34,34,14_0,COMPLETED,ProbabilityOfImp,0.060697141457707,70.0,100.0,1.0,20.0
35,35,14_0,COMPLETED,ProbabilityOfImp,0.02626469935305,70.0,0.0001,1.0,10.0
36,36,14_0,COMPLETED,ProbabilityOfImp,0.033830212883492,70.0,0.0001,1.0,20.0
37,37,14_0,COMPLETED,ProbabilityOfImp,0.019722796677668,70.0,0.01,1.0,10.0
38,38,14_0,COMPLETED,ProbabilityOfImp,0.02854487567556,70.0,0.01,1.0,20.0
39,39,14_0,COMPLETED,ProbabilityOfImp,0.294002943236083,70.0,1000000.0,1.0,10.0
40,40,14_0,COMPLETED,ProbabilityOfImp,0.014048635495231,70.0,1000000.0,1.0,20.0
41,41,14_0,COMPLETED,ProbabilityOfImp,0.016279241052096,70.0,100.0,1.0,5.0
42,42,14_0,COMPLETED,ProbabilityOfImp,0.092281151715671,70.0,100.0,1.0,25.0
43,43,14_0,COMPLETED,ProbabilityOfImp,0.026464917350988,70.0,0.0001,1.0,5.0
44,44,14_0,COMPLETED,ProbabilityOfImp,0.040621173769474,70.0,0.0001,1.0,25.0
45,45,14_0,COMPLETED,ProbabilityOfImp,0.019282646982743,70.0,0.01,1.0,5.0
46,46,14_0,COMPLETED,ProbabilityOfImp,0.041181223769092,70.0,0.01,1.0,25.0
47,47,14_0,COMPLETED,ProbabilityOfImp,0.207743772073043,70.0,10000.0,1.0,5.0
48,48,14_0,COMPLETED,ProbabilityOfImp,0.242903398536597,70.0,1000000.0,1.0,5.0
49,49,14_0,COMPLETED,ProbabilityOfImp,0.1245503351165,70.0,100000000.0,1.0,5.0
50,50,14_0,COMPLETED,ProbabilityOfImp,0.032658558897187,70.0,100.0,2.0,15.0
51,51,14_0,COMPLETED,ProbabilityOfImp,0.032587189809961,70.0,0.0001,2.0,15.0
52,52,14_0,COMPLETED,ProbabilityOfImp,0.029724129780515,70.0,0.01,2.0,15.0
53,53,14_0,COMPLETED,ProbabilityOfImp,0.014205094094525,70.0,10000.0,2.0,15.0
54,54,14_0,COMPLETED,ProbabilityOfImp,0.024786308416057,70.0,100.0,2.0,10.0
55,55,14_0,COMPLETED,ProbabilityOfImp,0.071877836723093,70.0,100.0,2.0,20.0
56,56,14_0,COMPLETED,ProbabilityOfImp,0.028796568306854,70.0,0.0001,2.0,10.0
57,57,14_0,COMPLETED,ProbabilityOfImp,0.03745096666376,70.0,0.0001,2.0,20.0
58,58,14_0,COMPLETED,ProbabilityOfImp,0.023162493606238,70.0,0.01,2.0,10.0
59,59,14_0,COMPLETED,ProbabilityOfImp,0.037578422877737,70.0,0.01,2.0,20.0
60,60,14_0,COMPLETED,ProbabilityOfImp,0.01163207023427,70.0,10000.0,2.0,10.0
