,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.446483586344923,5.0,0.0001,6.0,55.0
1,1,1_0,COMPLETED,Sobol,0.070369269969956,55.0,100000000.0,3.0,5.0
2,2,2_0,COMPLETED,Sobol,0.142463854468143,100.0,0.0001,4.0,45.0
3,3,3_0,COMPLETED,Sobol,0.12761997406495,15.0,10000.0,1.0,20.0
4,4,4_0,COMPLETED,Sobol,0.09765811883652,25.0,0.0001,3.0,30.0
5,5,5_0,COMPLETED,Sobol,0.033951728712823,70.0,1000000.0,5.0,35.0
6,6,6_0,COMPLETED,Sobol,0.062585210868797,40.0,0.01,2.0,10.0
7,7,7_0,COMPLETED,Sobol,0.310310523305256,10.0,10000000000.0,4.0,50.0
8,8,8_0,COMPLETED,Sobol,0.17190603088226,10.0,0.0001,2.0,35.0
9,9,9_0,COMPLETED,Sobol,0.079494707718563,40.0,10000.0,5.0,30.0
10,10,10_0,COMPLETED,Sobol,0.01851444217285,70.0,100.0,2.0,55.0
11,11,11_0,COMPLETED,Sobol,0.0440345761555,25.0,100000000.0,5.0,15.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.12975415197669,70.0,10000.0,2.0,55.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.195072083754383,70.0,0.01,2.0,50.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.021682553681616,70.0,100.0,3.0,55.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.015455996669726,70.0,100.0,1.0,55.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.214075103985253,100.0,100.0,1.0,55.0
17,17,17_0,COMPLETED,ProbabilityOfImp,0.114174918711797,70.0,100.0,1.0,60.0
18,18,18_0,COMPLETED,ProbabilityOfImp,0.013460862908341,70.0,100.0,1.0,50.0
19,19,19_0,COMPLETED,ProbabilityOfImp,0.14479562827514,70.0,100.0,5.0,30.0
20,20,19_0,COMPLETED,ProbabilityOfImp,0.096368867533821,70.0,0.01,5.0,30.0
21,21,19_0,COMPLETED,ProbabilityOfImp,0.103783002356923,70.0,0.0001,5.0,30.0
22,22,19_0,COMPLETED,ProbabilityOfImp,0.25845569927199,70.0,100000000.0,5.0,30.0
23,23,19_0,COMPLETED,ProbabilityOfImp,0.11645475603354,70.0,100.0,5.0,25.0
24,24,19_0,COMPLETED,ProbabilityOfImp,0.19242954388009,70.0,100.0,5.0,35.0
25,25,19_0,COMPLETED,ProbabilityOfImp,0.084490267598988,70.0,0.0001,5.0,25.0
26,26,19_0,COMPLETED,ProbabilityOfImp,0.127573621289383,70.0,0.0001,5.0,35.0
27,27,19_0,COMPLETED,ProbabilityOfImp,0.075577464125558,70.0,0.01,5.0,25.0
28,28,19_0,COMPLETED,ProbabilityOfImp,0.120166696392207,70.0,0.01,5.0,35.0
29,29,19_0,COMPLETED,ProbabilityOfImp,0.034790119197759,70.0,10000.0,5.0,25.0
30,30,19_0,COMPLETED,ProbabilityOfImp,0.045497392952267,70.0,10000.0,5.0,35.0
31,31,19_0,COMPLETED,ProbabilityOfImp,0.25090530406713,70.0,100000000.0,5.0,25.0
32,32,19_0,COMPLETED,ProbabilityOfImp,0.089717243923991,55.0,100.0,5.0,30.0
33,33,19_0,COMPLETED,ProbabilityOfImp,0.114605688775437,55.0,0.0001,5.0,30.0
34,34,19_0,COMPLETED,ProbabilityOfImp,0.098710991527802,55.0,0.01,5.0,30.0
35,35,19_0,COMPLETED,ProbabilityOfImp,0.08517417495024,55.0,10000.0,5.0,30.0
36,36,19_0,COMPLETED,ProbabilityOfImp,0.145312032729323,55.0,1000000.0,5.0,30.0
37,37,19_0,COMPLETED,ProbabilityOfImp,0.140771727320883,55.0,100000000.0,5.0,30.0
38,38,19_0,COMPLETED,ProbabilityOfImp,0.081913654947152,70.0,100.0,5.0,20.0
39,39,19_0,COMPLETED,ProbabilityOfImp,0.23325623532533,70.0,100.0,5.0,40.0
40,40,19_0,COMPLETED,ProbabilityOfImp,0.06571544078204,70.0,0.0001,5.0,20.0
41,41,19_0,COMPLETED,ProbabilityOfImp,0.158573072389903,70.0,0.0001,5.0,40.0
42,42,19_0,COMPLETED,ProbabilityOfImp,0.057359803296299,70.0,0.01,5.0,20.0
43,43,19_0,COMPLETED,ProbabilityOfImp,0.15216186409413,70.0,0.01,5.0,40.0
44,44,44_0,COMPLETED,ProbabilityOfImp,0.013557636982278,70.0,100.0,2.0,50.0
45,45,19_0,COMPLETED,ProbabilityOfImp,0.023591826836108,70.0,10000.0,5.0,20.0
46,46,19_0,COMPLETED,ProbabilityOfImp,0.015282925984839,70.0,1000000.0,5.0,20.0
47,47,19_0,COMPLETED,ProbabilityOfImp,0.038797048565581,70.0,1000000.0,5.0,40.0
48,48,19_0,COMPLETED,ProbabilityOfImp,0.069311293711198,55.0,100.0,5.0,25.0
49,49,19_0,COMPLETED,ProbabilityOfImp,0.11501665947494,55.0,100.0,5.0,35.0
50,50,19_0,COMPLETED,ProbabilityOfImp,0.096866719492901,55.0,0.0001,5.0,25.0
51,51,19_0,COMPLETED,ProbabilityOfImp,0.137151757984127,55.0,0.0001,5.0,35.0
52,52,19_0,COMPLETED,ProbabilityOfImp,0.079256124886337,55.0,0.01,5.0,25.0
53,53,19_0,COMPLETED,ProbabilityOfImp,0.122999655981657,55.0,0.01,5.0,35.0
54,54,54_0,COMPLETED,ProbabilityOfImp,0.109483304200007,70.0,10000.0,5.0,45.0
55,55,54_0,COMPLETED,ProbabilityOfImp,0.012628115465428,70.0,100.0,5.0,45.0
56,56,19_0,COMPLETED,ProbabilityOfImp,0.06428955951199,55.0,10000.0,5.0,25.0
57,57,19_0,COMPLETED,ProbabilityOfImp,0.11099803748444,55.0,10000.0,5.0,35.0
58,58,19_0,COMPLETED,ProbabilityOfImp,0.117041322455813,55.0,1000000.0,5.0,25.0
