,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.12298717167541,10.0,10000000000.0,1.0,30.0
1,1,1_0,COMPLETED,Sobol,0.22170882885705,25.0,0.0001,4.0,45.0
2,2,2_0,COMPLETED,Sobol,0.069055436504126,10.0,10000.0,3.0,10.0
3,3,3_0,COMPLETED,Sobol,0.173386010303367,100.0,0.0001,5.0,50.0
4,4,4_0,COMPLETED,Sobol,0.102428596714247,70.0,1000000.0,5.0,55.0
5,5,5_0,COMPLETED,Sobol,0.146739254583843,5.0,0.0001,1.0,15.0
6,6,6_0,COMPLETED,Sobol,0.166075032058053,15.0,100000000.0,6.0,35.0
7,7,7_0,COMPLETED,Sobol,0.031269020449137,40.0,0.0001,2.0,20.0
8,8,8_0,COMPLETED,Sobol,0.039901173772613,40.0,10000.0,6.0,15.0
9,9,9_0,COMPLETED,Sobol,0.356926111202947,15.0,0.01,2.0,60.0
10,10,10_0,COMPLETED,Sobol,0.10484611529218,10.0,10000000000.0,5.0,20.0
11,11,11_0,COMPLETED,Sobol,0.075548054297433,70.0,0.0001,1.0,35.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.061742643197161,40.0,0.01,2.0,15.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.04550505730386,40.0,0.0001,3.0,25.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.080388881275465,55.0,0.0001,1.0,20.0
15,15,7_0,COMPLETED,ProbabilityOfImp,0.062992498669167,40.0,0.01,2.0,20.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.047594862688468,40.0,1000000.0,6.0,20.0
17,17,17_0,COMPLETED,ProbabilityOfImp,0.066367387991441,40.0,100.0,6.0,20.0
18,18,18_0,COMPLETED,ProbabilityOfImp,0.029993340277692,40.0,1000000.0,5.0,15.0
19,19,19_0,COMPLETED,ProbabilityOfImp,0.025443135896062,40.0,1000000.0,6.0,10.0
20,20,20_0,COMPLETED,ProbabilityOfImp,0.02147259471202,40.0,100000000.0,6.0,10.0
21,21,21_0,COMPLETED,ProbabilityOfImp,0.066385963850866,10.0,10000000000.0,6.0,10.0
22,22,21_0,COMPLETED,ProbabilityOfImp,0.050922423149897,10.0,10000000000.0,6.0,5.0
23,23,21_0,COMPLETED,ProbabilityOfImp,0.084241117951801,10.0,10000000000.0,6.0,15.0
24,24,21_0,COMPLETED,ProbabilityOfImp,0.10629610424218,10.0,10000000000.0,6.0,20.0
25,25,21_0,COMPLETED,ProbabilityOfImp,0.065408063641234,10.0,10000000000.0,5.0,10.0
26,26,21_0,COMPLETED,ProbabilityOfImp,0.05098658430472,10.0,10000000000.0,5.0,5.0
27,27,21_0,COMPLETED,ProbabilityOfImp,0.082738286272084,10.0,10000000000.0,5.0,15.0
28,28,21_0,COMPLETED,ProbabilityOfImp,0.130656440889277,10.0,10000000000.0,6.0,25.0
29,29,21_0,COMPLETED,ProbabilityOfImp,0.129896887311847,10.0,10000000000.0,5.0,25.0
30,30,21_0,COMPLETED,ProbabilityOfImp,0.160348287002157,10.0,10000000000.0,6.0,30.0
31,31,21_0,COMPLETED,ProbabilityOfImp,0.063107329927486,10.0,10000000000.0,4.0,10.0
32,32,21_0,COMPLETED,ProbabilityOfImp,0.050369963521768,10.0,10000000000.0,4.0,5.0
33,33,21_0,COMPLETED,ProbabilityOfImp,0.08015500307801,10.0,10000000000.0,4.0,15.0
34,34,21_0,COMPLETED,ProbabilityOfImp,0.16025910974408,10.0,10000000000.0,5.0,30.0
35,35,21_0,COMPLETED,ProbabilityOfImp,0.09940011180679,10.0,10000000000.0,4.0,20.0
36,36,21_0,COMPLETED,ProbabilityOfImp,0.192852396472063,10.0,10000000000.0,6.0,35.0
37,37,21_0,COMPLETED,ProbabilityOfImp,0.124669887113533,10.0,10000000000.0,4.0,25.0
38,38,21_0,COMPLETED,ProbabilityOfImp,0.191495811080303,10.0,10000000000.0,5.0,35.0
39,39,21_0,COMPLETED,ProbabilityOfImp,0.15198796146529,10.0,10000000000.0,4.0,30.0
40,40,21_0,COMPLETED,ProbabilityOfImp,0.227822096165433,10.0,10000000000.0,6.0,40.0
41,41,21_0,COMPLETED,ProbabilityOfImp,0.22801781983864,10.0,10000000000.0,5.0,40.0
42,42,21_0,COMPLETED,ProbabilityOfImp,0.060353581265985,10.0,10000000000.0,3.0,10.0
43,43,21_0,COMPLETED,ProbabilityOfImp,0.183693611021243,10.0,10000000000.0,4.0,35.0
44,44,21_0,COMPLETED,ProbabilityOfImp,0.048674111288145,10.0,10000000000.0,3.0,5.0
