,trial_index,arm_name,trial_status,generation_node,k_mean,Kr,Rs,Ar,Vf
0,0,0_0,COMPLETED,Sobol,0.04750102259227,25.0,10000.0,6.0,5.0
1,1,1_0,COMPLETED,Sobol,0.080761503878171,70.0,0.01,1.0,35.0
2,2,2_0,COMPLETED,Sobol,0.15198796146529,10.0,10000000000.0,4.0,30.0
3,3,3_0,COMPLETED,Sobol,0.488820367770117,5.0,0.0001,3.0,60.0
4,4,4_0,COMPLETED,Sobol,0.339445805538577,10.0,100000000.0,2.0,50.0
5,5,5_0,COMPLETED,Sobol,0.055931404771605,40.0,0.0001,6.0,20.0
6,6,6_0,COMPLETED,Sobol,0.166594749767977,100.0,100.0,3.0,45.0
7,7,7_0,COMPLETED,Sobol,0.039112633843972,15.0,100.0,4.0,15.0
8,8,8_0,COMPLETED,Sobol,0.10510765025223,10.0,10000000000.0,2.0,25.0
9,9,9_0,COMPLETED,Sobol,0.169570583986883,100.0,0.0001,4.0,50.0
10,10,10_0,COMPLETED,Sobol,0.024879750180163,40.0,10000.0,2.0,10.0
11,11,11_0,COMPLETED,Sobol,0.209831949398643,10.0,0.01,6.0,45.0
12,12,12_0,COMPLETED,ProbabilityOfImp,0.018303020778793,25.0,0.01,3.0,5.0
13,13,13_0,COMPLETED,ProbabilityOfImp,0.023045836206202,25.0,0.0001,3.0,5.0
14,14,14_0,COMPLETED,ProbabilityOfImp,0.074885541411576,25.0,100.0,3.0,5.0
15,15,15_0,COMPLETED,ProbabilityOfImp,0.024799703913813,25.0,0.01,3.0,10.0
16,16,16_0,COMPLETED,ProbabilityOfImp,0.038169552962414,25.0,1000000.0,4.0,10.0
17,17,17_0,COMPLETED,ProbabilityOfImp,0.06759538109317,25.0,10000.0,4.0,15.0
18,18,18_0,COMPLETED,ProbabilityOfImp,0.019113670728673,40.0,1000000.0,4.0,5.0
19,19,19_0,COMPLETED,ProbabilityOfImp,0.014310258852874,55.0,1000000.0,2.0,5.0
20,20,20_0,COMPLETED,ProbabilityOfImp,0.013162920171405,55.0,1000000.0,1.0,5.0
21,21,21_0,COMPLETED,ProbabilityOfImp,0.257724668785323,70.0,10000.0,1.0,10.0
22,22,22_0,COMPLETED,ProbabilityOfImp,0.036463468287383,15.0,0.01,6.0,10.0
23,23,23_0,COMPLETED,ProbabilityOfImp,0.050921254904704,15.0,1000000.0,6.0,5.0
24,24,24_0,COMPLETED,ProbabilityOfImp,0.018442254842345,55.0,1000000.0,1.0,10.0
25,25,25_0,COMPLETED,ProbabilityOfImp,0.046701372730324,10.0,10000000000.0,1.0,5.0
26,26,26_0,COMPLETED,ProbabilityOfImp,0.068720417464333,40.0,0.01,5.0,5.0
27,27,27_0,COMPLETED,ProbabilityOfImp,0.020601051012595,40.0,1000000.0,1.0,10.0
28,28,28_0,COMPLETED,ProbabilityOfImp,0.026600615221062,40.0,10000.0,5.0,5.0
29,29,29_0,COMPLETED,ProbabilityOfImp,0.061022475880237,55.0,100000000.0,1.0,5.0
30,30,30_0,COMPLETED,ProbabilityOfImp,0.30305138424577,40.0,1000000.0,1.0,5.0
31,31,31_0,COMPLETED,ProbabilityOfImp,0.018977707501938,55.0,10000.0,1.0,5.0
32,32,32_0,COMPLETED,ProbabilityOfImp,0.019546515641014,25.0,0.01,4.0,5.0
33,33,33_0,COMPLETED,ProbabilityOfImp,0.019985137590149,40.0,1000000.0,5.0,5.0
34,34,34_0,COMPLETED,ProbabilityOfImp,0.018890156314161,40.0,1000000.0,2.0,10.0
35,35,35_0,COMPLETED,ProbabilityOfImp,0.085879298931594,25.0,100.0,4.0,10.0
36,36,36_0,COMPLETED,ProbabilityOfImp,0.022907276632807,25.0,0.01,2.0,10.0
37,37,37_0,COMPLETED,ProbabilityOfImp,0.03055345184927,25.0,0.0001,3.0,10.0
38,38,38_0,COMPLETED,ProbabilityOfImp,0.029663171570674,25.0,100000000.0,4.0,10.0
39,39,39_0,COMPLETED,ProbabilityOfImp,0.016332896365934,55.0,10000.0,2.0,5.0
40,40,40_0,COMPLETED,ProbabilityOfImp,0.029365690966341,15.0,100.0,5.0,10.0
41,41,41_0,COMPLETED,ProbabilityOfImp,0.026882630605303,40.0,1000000.0,1.0,15.0
42,42,42_0,COMPLETED,ProbabilityOfImp,0.020317699411658,40.0,1000000.0,3.0,10.0
43,43,43_0,COMPLETED,ProbabilityOfImp,0.032629895621795,15.0,0.01,4.0,10.0
44,44,44_0,COMPLETED,ProbabilityOfImp,0.025631094120781,40.0,10000.0,4.0,5.0
45,45,45_0,COMPLETED,ProbabilityOfImp,0.01997537781337,15.0,100.0,6.0,5.0
46,46,46_0,COMPLETED,ProbabilityOfImp,0.025014935916302,15.0,0.01,5.0,5.0
47,47,47_0,COMPLETED,ProbabilityOfImp,0.020097522796652,15.0,100.0,5.0,5.0
48,48,48_0,COMPLETED,ProbabilityOfImp,0.03979290448164,25.0,1000000.0,2.0,15.0
49,49,49_0,COMPLETED,ProbabilityOfImp,0.033591291568805,40.0,10000.0,1.0,15.0
50,50,50_0,COMPLETED,ProbabilityOfImp,0.023534730252888,55.0,10000.0,1.0,10.0
51,51,51_0,COMPLETED,ProbabilityOfImp,0.017672709308523,55.0,10000.0,3.0,5.0
52,52,52_0,COMPLETED,ProbabilityOfImp,0.015707813224459,55.0,1000000.0,3.0,5.0
53,53,53_0,COMPLETED,ProbabilityOfImp,0.063104444540188,15.0,1000000.0,4.0,10.0
54,54,54_0,COMPLETED,ProbabilityOfImp,0.032340559240443,25.0,100000000.0,5.0,10.0
55,55,55_0,COMPLETED,ProbabilityOfImp,0.085995221354886,25.0,100.0,2.0,15.0
56,56,56_0,COMPLETED,ProbabilityOfImp,0.040802883727222,25.0,100000000.0,4.0,15.0
57,57,57_0,COMPLETED,ProbabilityOfImp,0.021616680933345,55.0,1000000.0,2.0,10.0
58,58,58_0,COMPLETED,ProbabilityOfImp,0.018705547728304,55.0,10000.0,3.0,10.0
59,59,59_0,COMPLETED,ProbabilityOfImp,0.017120318476269,55.0,10000.0,2.0,10.0
60,60,60_0,COMPLETED,ProbabilityOfImp,0.023724863267294,25.0,100000000.0,6.0,5.0
61,61,61_0,COMPLETED,ProbabilityOfImp,0.023735245595036,25.0,100000000.0,5.0,5.0
62,62,62_0,COMPLETED,ProbabilityOfImp,0.122507555589113,15.0,10000.0,5.0,15.0
63,63,63_0,COMPLETED,ProbabilityOfImp,0.040702931219625,15.0,0.01,3.0,15.0
64,64,64_0,COMPLETED,ProbabilityOfImp,0.033857933323446,15.0,100.0,3.0,15.0
65,65,65_0,COMPLETED,ProbabilityOfImp,0.024800515967984,15.0,100.0,3.0,10.0
66,66,66_0,COMPLETED,ProbabilityOfImp,0.02490825516102,15.0,0.01,6.0,5.0
67,67,67_0,COMPLETED,ProbabilityOfImp,0.081199337910553,10.0,100000000.0,2.0,5.0
68,68,68_0,COMPLETED,ProbabilityOfImp,0.016377026321159,55.0,1000000.0,4.0,5.0
69,69,69_0,COMPLETED,ProbabilityOfImp,0.031426045749876,25.0,1000000.0,6.0,5.0
70,70,70_0,COMPLETED,ProbabilityOfImp,0.015326040199608,40.0,100000000.0,4.0,5.0
71,71,71_0,COMPLETED,ProbabilityOfImp,0.016125062940855,40.0,100000000.0,5.0,5.0
72,72,72_0,COMPLETED,ProbabilityOfImp,0.05098658430472,10.0,10000000000.0,5.0,5.0
73,73,72_0,COMPLETED,ProbabilityOfImp,0.065408063641234,10.0,10000000000.0,5.0,10.0
74,74,72_0,COMPLETED,ProbabilityOfImp,0.082738286272084,10.0,10000000000.0,5.0,15.0
75,75,72_0,COMPLETED,ProbabilityOfImp,0.050922423149897,10.0,10000000000.0,6.0,5.0
